country,iso3,date,,new_cases
Cura鑾絘o,CUW,2022/5/23,CUW_44704,0
Cura鑾絘o,CUW,2022/5/24,CUW_44705,0
Cura鑾絘o,CUW,2022/5/25,CUW_44706,0
Cura鑾絘o,CUW,2022/5/26,CUW_44707,0
Cura鑾絘o,CUW,2022/5/27,CUW_44708,0
Cura鑾絘o,CUW,2022/5/28,CUW_44709,0
Cura鑾絘o,CUW,2022/5/29,CUW_44710,0
Cura鑾絘o,CUW,2022/5/30,CUW_44711,0
Cura鑾絘o,CUW,2022/5/31,CUW_44712,0
Cura鑾絘o,CUW,2022/6/1,CUW_44713,0
Cura鑾絘o,CUW,2022/6/2,CUW_44714,0
Cura鑾絘o,CUW,2022/6/3,CUW_44715,0
Cura鑾絘o,CUW,2022/6/4,CUW_44716,0
Cura鑾絘o,CUW,2022/6/5,CUW_44717,0
Cura鑾絘o,CUW,2022/6/6,CUW_44718,0
Cura鑾絘o,CUW,2022/6/7,CUW_44719,0
Cura鑾絘o,CUW,2022/6/8,CUW_44720,0
Cura鑾絘o,CUW,2022/6/9,CUW_44721,0
Cura鑾絘o,CUW,2022/6/10,CUW_44722,0
Cura鑾絘o,CUW,2022/6/11,CUW_44723,0
Cura鑾絘o,CUW,2022/6/12,CUW_44724,0
Cura鑾絘o,CUW,2022/6/13,CUW_44725,0
Cura鑾絘o,CUW,2022/6/14,CUW_44726,0
Cura鑾絘o,CUW,2022/6/15,CUW_44727,0
Cura鑾絘o,CUW,2022/6/16,CUW_44728,0
Cura鑾絘o,CUW,2022/6/17,CUW_44729,0
Cura鑾絘o,CUW,2022/6/18,CUW_44730,0
Cura鑾絘o,CUW,2022/6/19,CUW_44731,0
Cura鑾絘o,CUW,2022/6/20,CUW_44732,0
Cura鑾絘o,CUW,2022/6/21,CUW_44733,0
Cura鑾絘o,CUW,2022/6/22,CUW_44734,0
Cura鑾絘o,CUW,2022/6/23,CUW_44735,0
Cura鑾絘o,CUW,2022/6/24,CUW_44736,0
Cura鑾絘o,CUW,2022/6/25,CUW_44737,0
Cura鑾絘o,CUW,2022/6/26,CUW_44738,0
Cura鑾絘o,CUW,2022/6/27,CUW_44739,0
Cura鑾絘o,CUW,2022/6/28,CUW_44740,0
Cura鑾絘o,CUW,2022/6/29,CUW_44741,0
Cura鑾絘o,CUW,2022/6/30,CUW_44742,0
Cura鑾絘o,CUW,2022/7/1,CUW_44743,0
Cura鑾絘o,CUW,2022/7/2,CUW_44744,0
Cura鑾絘o,CUW,2022/7/3,CUW_44745,0
Cura鑾絘o,CUW,2022/7/4,CUW_44746,0
Cura鑾絘o,CUW,2022/7/5,CUW_44747,0
Cura鑾絘o,CUW,2022/7/6,CUW_44748,0
Cura鑾絘o,CUW,2022/7/7,CUW_44749,0
Cura鑾絘o,CUW,2022/7/8,CUW_44750,0
Cura鑾絘o,CUW,2022/7/9,CUW_44751,0
Cura鑾絘o,CUW,2022/7/10,CUW_44752,0
Cura鑾絘o,CUW,2022/7/11,CUW_44753,0
Cura鑾絘o,CUW,2022/7/12,CUW_44754,0
Cura鑾絘o,CUW,2022/7/13,CUW_44755,0
Cura鑾絘o,CUW,2022/7/14,CUW_44756,0
Cura鑾絘o,CUW,2022/7/15,CUW_44757,0
Cura鑾絘o,CUW,2022/7/16,CUW_44758,0
Cura鑾絘o,CUW,2022/7/17,CUW_44759,0
Cura鑾絘o,CUW,2022/7/18,CUW_44760,0
Cura鑾絘o,CUW,2022/7/19,CUW_44761,0
Cura鑾絘o,CUW,2022/7/20,CUW_44762,0
Cura鑾絘o,CUW,2022/7/21,CUW_44763,0
Cura鑾絘o,CUW,2022/7/22,CUW_44764,0
Cura鑾絘o,CUW,2022/7/23,CUW_44765,0
Cura鑾絘o,CUW,2022/7/24,CUW_44766,0
Cura鑾絘o,CUW,2022/7/25,CUW_44767,0
Cura鑾絘o,CUW,2022/7/26,CUW_44768,0
Cura鑾絘o,CUW,2022/7/27,CUW_44769,0
Cura鑾絘o,CUW,2022/7/28,CUW_44770,0
Cura鑾絘o,CUW,2022/7/29,CUW_44771,0
Cura鑾絘o,CUW,2022/7/30,CUW_44772,0
Cura鑾絘o,CUW,2022/7/31,CUW_44773,0
Cura鑾絘o,CUW,2022/8/1,CUW_44774,0
Cura鑾絘o,CUW,2022/8/2,CUW_44775,0
Cura鑾絘o,CUW,2022/8/3,CUW_44776,0
Cura鑾絘o,CUW,2022/8/4,CUW_44777,0
Cura鑾絘o,CUW,2022/8/5,CUW_44778,0
Cura鑾絘o,CUW,2022/8/6,CUW_44779,0
Cura鑾絘o,CUW,2022/8/7,CUW_44780,0
Cura鑾絘o,CUW,2022/8/8,CUW_44781,0
Cura鑾絘o,CUW,2022/8/9,CUW_44782,0
Cura鑾絘o,CUW,2022/8/10,CUW_44783,0
Cura鑾絘o,CUW,2022/8/11,CUW_44784,0
Cura鑾絘o,CUW,2022/8/12,CUW_44785,0
Cura鑾絘o,CUW,2022/8/13,CUW_44786,0
Cura鑾絘o,CUW,2022/8/14,CUW_44787,0
Cura鑾絘o,CUW,2022/8/15,CUW_44788,0
Cura鑾絘o,CUW,2022/8/16,CUW_44789,0
Cura鑾絘o,CUW,2022/8/17,CUW_44790,0
Cura鑾絘o,CUW,2022/8/18,CUW_44791,1
Cura鑾絘o,CUW,2022/8/19,CUW_44792,0
Cura鑾絘o,CUW,2022/8/20,CUW_44793,1
Cura鑾絘o,CUW,2022/8/21,CUW_44794,0
Cura鑾絘o,CUW,2022/8/22,CUW_44795,0
Cura鑾絘o,CUW,2022/8/23,CUW_44796,0
Cura鑾絘o,CUW,2022/8/24,CUW_44797,0
Cura鑾絘o,CUW,2022/8/25,CUW_44798,0
Cura鑾絘o,CUW,2022/8/26,CUW_44799,0
Cura鑾絘o,CUW,2022/8/27,CUW_44800,0
Cura鑾絘o,CUW,2022/8/28,CUW_44801,0
Cura鑾絘o,CUW,2022/8/29,CUW_44802,0
Cura鑾絘o,CUW,2022/8/30,CUW_44803,0
Cura鑾絘o,CUW,2022/8/31,CUW_44804,0
Cura鑾絘o,CUW,2022/9/1,CUW_44805,0
Cura鑾絘o,CUW,2022/9/2,CUW_44806,0
Cura鑾絘o,CUW,2022/9/3,CUW_44807,0
Cura鑾絘o,CUW,2022/9/4,CUW_44808,0
Cura鑾絘o,CUW,2022/9/5,CUW_44809,0
Cura鑾絘o,CUW,2022/9/6,CUW_44810,0
Cura鑾絘o,CUW,2022/9/7,CUW_44811,0
Cura鑾絘o,CUW,2022/9/8,CUW_44812,0
Cura鑾絘o,CUW,2022/9/9,CUW_44813,0
Cura鑾絘o,CUW,2022/9/10,CUW_44814,0
Cura鑾絘o,CUW,2022/9/11,CUW_44815,0
Cura鑾絘o,CUW,2022/9/12,CUW_44816,0
Cura鑾絘o,CUW,2022/9/13,CUW_44817,0
Cura鑾絘o,CUW,2022/9/14,CUW_44818,1
Cura鑾絘o,CUW,2022/9/15,CUW_44819,0
Cura鑾絘o,CUW,2022/9/16,CUW_44820,0
Cura鑾絘o,CUW,2022/9/17,CUW_44821,0
Cura鑾絘o,CUW,2022/9/18,CUW_44822,0
Cura鑾絘o,CUW,2022/9/19,CUW_44823,0
Cura鑾絘o,CUW,2022/9/20,CUW_44824,0
Cura鑾絘o,CUW,2022/9/21,CUW_44825,1
Cura鑾絘o,CUW,2022/9/22,CUW_44826,1
Cura鑾絘o,CUW,2022/9/23,CUW_44827,0
Cura鑾絘o,CUW,2022/9/24,CUW_44828,0
Cura鑾絘o,CUW,2022/9/25,CUW_44829,0
Cura鑾絘o,CUW,2022/9/26,CUW_44830,0
Cura鑾絘o,CUW,2022/9/27,CUW_44831,0
Cura鑾絘o,CUW,2022/9/28,CUW_44832,0
Cura鑾絘o,CUW,2022/9/29,CUW_44833,0
Cura鑾絘o,CUW,2022/9/30,CUW_44834,0
Cura鑾絘o,CUW,2022/10/1,CUW_44835,0
Cura鑾絘o,CUW,2022/10/2,CUW_44836,0
Cura鑾絘o,CUW,2022/10/3,CUW_44837,0
Cura鑾絘o,CUW,2022/10/4,CUW_44838,0
Cura鑾絘o,CUW,2022/10/5,CUW_44839,0
Cura鑾絘o,CUW,2022/10/6,CUW_44840,0
Cura鑾絘o,CUW,2022/10/7,CUW_44841,0
Cura鑾絘o,CUW,2022/10/8,CUW_44842,0
Cura鑾絘o,CUW,2022/10/9,CUW_44843,0
Cura鑾絘o,CUW,2022/10/10,CUW_44844,0
Cura鑾絘o,CUW,2022/10/11,CUW_44845,0
Cura鑾絘o,CUW,2022/10/12,CUW_44846,0
Cura鑾絘o,CUW,2022/10/13,CUW_44847,0
Cura鑾絘o,CUW,2022/10/14,CUW_44848,0
Cura鑾絘o,CUW,2022/10/15,CUW_44849,0
Cura鑾絘o,CUW,2022/10/16,CUW_44850,0
Cura鑾絘o,CUW,2022/10/17,CUW_44851,0
Cura鑾絘o,CUW,2022/10/18,CUW_44852,0
Cura鑾絘o,CUW,2022/10/19,CUW_44853,0
Cura鑾絘o,CUW,2022/10/20,CUW_44854,0
Cura鑾絘o,CUW,2022/10/21,CUW_44855,0
Cura鑾絘o,CUW,2022/10/22,CUW_44856,0
Cura鑾絘o,CUW,2022/10/23,CUW_44857,0
Cura鑾絘o,CUW,2022/10/24,CUW_44858,0
Cura鑾絘o,CUW,2022/10/25,CUW_44859,0
Cura鑾絘o,CUW,2022/10/26,CUW_44860,0
Dominican Republic,DOM,2022/5/1,DOM_44682,0
Dominican Republic,DOM,2022/5/2,DOM_44683,0
Dominican Republic,DOM,2022/5/3,DOM_44684,0
Dominican Republic,DOM,2022/5/4,DOM_44685,0
Dominican Republic,DOM,2022/5/5,DOM_44686,0
Dominican Republic,DOM,2022/5/6,DOM_44687,0
Dominican Republic,DOM,2022/5/7,DOM_44688,0
Dominican Republic,DOM,2022/5/8,DOM_44689,0
Dominican Republic,DOM,2022/5/9,DOM_44690,0
Dominican Republic,DOM,2022/5/10,DOM_44691,0
Dominican Republic,DOM,2022/5/11,DOM_44692,0
Dominican Republic,DOM,2022/5/12,DOM_44693,0
Dominican Republic,DOM,2022/5/13,DOM_44694,0
Dominican Republic,DOM,2022/5/14,DOM_44695,0
Dominican Republic,DOM,2022/5/15,DOM_44696,0
Dominican Republic,DOM,2022/5/16,DOM_44697,0
Dominican Republic,DOM,2022/5/17,DOM_44698,0
Dominican Republic,DOM,2022/5/18,DOM_44699,0
Dominican Republic,DOM,2022/5/19,DOM_44700,0
Dominican Republic,DOM,2022/5/20,DOM_44701,0
Dominican Republic,DOM,2022/5/21,DOM_44702,0
Dominican Republic,DOM,2022/5/22,DOM_44703,0
Dominican Republic,DOM,2022/5/23,DOM_44704,0
Dominican Republic,DOM,2022/5/24,DOM_44705,0
Dominican Republic,DOM,2022/5/25,DOM_44706,0
Dominican Republic,DOM,2022/5/26,DOM_44707,0
Dominican Republic,DOM,2022/5/27,DOM_44708,0
Dominican Republic,DOM,2022/5/28,DOM_44709,0
Dominican Republic,DOM,2022/5/29,DOM_44710,0
Dominican Republic,DOM,2022/5/30,DOM_44711,0
Dominican Republic,DOM,2022/5/31,DOM_44712,0
Dominican Republic,DOM,2022/6/1,DOM_44713,0
Dominican Republic,DOM,2022/6/2,DOM_44714,0
Dominican Republic,DOM,2022/6/3,DOM_44715,0
Dominican Republic,DOM,2022/6/4,DOM_44716,0
Dominican Republic,DOM,2022/6/5,DOM_44717,0
Dominican Republic,DOM,2022/6/6,DOM_44718,0
Dominican Republic,DOM,2022/6/7,DOM_44719,0
Dominican Republic,DOM,2022/6/8,DOM_44720,0
Dominican Republic,DOM,2022/6/9,DOM_44721,0
Dominican Republic,DOM,2022/6/10,DOM_44722,0
Dominican Republic,DOM,2022/6/11,DOM_44723,0
Dominican Republic,DOM,2022/6/12,DOM_44724,0
Dominican Republic,DOM,2022/6/13,DOM_44725,0
Dominican Republic,DOM,2022/6/14,DOM_44726,0
Dominican Republic,DOM,2022/6/15,DOM_44727,0
Dominican Republic,DOM,2022/6/16,DOM_44728,0
Dominican Republic,DOM,2022/6/17,DOM_44729,0
Dominican Republic,DOM,2022/6/18,DOM_44730,0
Dominican Republic,DOM,2022/6/19,DOM_44731,0
Dominican Republic,DOM,2022/6/20,DOM_44732,0
Dominican Republic,DOM,2022/6/21,DOM_44733,0
Dominican Republic,DOM,2022/6/22,DOM_44734,0
Dominican Republic,DOM,2022/6/23,DOM_44735,0
Dominican Republic,DOM,2022/6/24,DOM_44736,0
Dominican Republic,DOM,2022/6/25,DOM_44737,0
Dominican Republic,DOM,2022/6/26,DOM_44738,0
Dominican Republic,DOM,2022/6/27,DOM_44739,0
Dominican Republic,DOM,2022/6/28,DOM_44740,0
Dominican Republic,DOM,2022/6/29,DOM_44741,0
Dominican Republic,DOM,2022/6/30,DOM_44742,0
Dominican Republic,DOM,2022/7/1,DOM_44743,0
Dominican Republic,DOM,2022/7/2,DOM_44744,0
Dominican Republic,DOM,2022/7/3,DOM_44745,0
Dominican Republic,DOM,2022/7/4,DOM_44746,0
Dominican Republic,DOM,2022/7/5,DOM_44747,0
Dominican Republic,DOM,2022/7/6,DOM_44748,1
Dominican Republic,DOM,2022/7/7,DOM_44749,1
Dominican Republic,DOM,2022/7/8,DOM_44750,0
Dominican Republic,DOM,2022/7/9,DOM_44751,0
Dominican Republic,DOM,2022/7/10,DOM_44752,0
Dominican Republic,DOM,2022/7/11,DOM_44753,0
Dominican Republic,DOM,2022/7/12,DOM_44754,0
Dominican Republic,DOM,2022/7/13,DOM_44755,0
Dominican Republic,DOM,2022/7/14,DOM_44756,0
Dominican Republic,DOM,2022/7/15,DOM_44757,0
Dominican Republic,DOM,2022/7/16,DOM_44758,0
Dominican Republic,DOM,2022/7/17,DOM_44759,0
Dominican Republic,DOM,2022/7/18,DOM_44760,0
Dominican Republic,DOM,2022/7/19,DOM_44761,0
Dominican Republic,DOM,2022/7/20,DOM_44762,0
Dominican Republic,DOM,2022/7/21,DOM_44763,2
Dominican Republic,DOM,2022/7/22,DOM_44764,1
Dominican Republic,DOM,2022/7/23,DOM_44765,0
Dominican Republic,DOM,2022/7/24,DOM_44766,0
Dominican Republic,DOM,2022/7/25,DOM_44767,0
Dominican Republic,DOM,2022/7/26,DOM_44768,0
Dominican Republic,DOM,2022/7/27,DOM_44769,0
Dominican Republic,DOM,2022/7/28,DOM_44770,0
Dominican Republic,DOM,2022/7/29,DOM_44771,0
Dominican Republic,DOM,2022/7/30,DOM_44772,0
Dominican Republic,DOM,2022/7/31,DOM_44773,0
Dominican Republic,DOM,2022/8/1,DOM_44774,0
Dominican Republic,DOM,2022/8/2,DOM_44775,0
Dominican Republic,DOM,2022/8/3,DOM_44776,0
Dominican Republic,DOM,2022/8/4,DOM_44777,1
Dominican Republic,DOM,2022/8/5,DOM_44778,0
Dominican Republic,DOM,2022/8/6,DOM_44779,0
Dominican Republic,DOM,2022/8/7,DOM_44780,0
Dominican Republic,DOM,2022/8/8,DOM_44781,0
Dominican Republic,DOM,2022/8/9,DOM_44782,0
Dominican Republic,DOM,2022/8/10,DOM_44783,0
Dominican Republic,DOM,2022/8/11,DOM_44784,0
Dominican Republic,DOM,2022/8/12,DOM_44785,1
Dominican Republic,DOM,2022/8/13,DOM_44786,0
Dominican Republic,DOM,2022/8/14,DOM_44787,0
Dominican Republic,DOM,2022/8/15,DOM_44788,0
Dominican Republic,DOM,2022/8/16,DOM_44789,0
Dominican Republic,DOM,2022/8/17,DOM_44790,0
Dominican Republic,DOM,2022/8/18,DOM_44791,1
Dominican Republic,DOM,2022/8/19,DOM_44792,0
Dominican Republic,DOM,2022/8/20,DOM_44793,0
Dominican Republic,DOM,2022/8/21,DOM_44794,0
Dominican Republic,DOM,2022/8/22,DOM_44795,0
Dominican Republic,DOM,2022/8/23,DOM_44796,1
Dominican Republic,DOM,2022/8/24,DOM_44797,0
Dominican Republic,DOM,2022/8/25,DOM_44798,0
Dominican Republic,DOM,2022/8/26,DOM_44799,0
Dominican Republic,DOM,2022/8/27,DOM_44800,0
Dominican Republic,DOM,2022/8/28,DOM_44801,0
Dominican Republic,DOM,2022/8/29,DOM_44802,0
Dominican Republic,DOM,2022/8/30,DOM_44803,0
Dominican Republic,DOM,2022/8/31,DOM_44804,0
Dominican Republic,DOM,2022/9/1,DOM_44805,0
Dominican Republic,DOM,2022/9/2,DOM_44806,0
Dominican Republic,DOM,2022/9/3,DOM_44807,0
Dominican Republic,DOM,2022/9/4,DOM_44808,0
Dominican Republic,DOM,2022/9/5,DOM_44809,0
Dominican Republic,DOM,2022/9/6,DOM_44810,0
Dominican Republic,DOM,2022/9/7,DOM_44811,0
Dominican Republic,DOM,2022/9/8,DOM_44812,0
Dominican Republic,DOM,2022/9/9,DOM_44813,0
Dominican Republic,DOM,2022/9/10,DOM_44814,0
Dominican Republic,DOM,2022/9/11,DOM_44815,14
Dominican Republic,DOM,2022/9/12,DOM_44816,0
Dominican Republic,DOM,2022/9/13,DOM_44817,0
Dominican Republic,DOM,2022/9/14,DOM_44818,0
Dominican Republic,DOM,2022/9/15,DOM_44819,0
Dominican Republic,DOM,2022/9/16,DOM_44820,10
Dominican Republic,DOM,2022/9/17,DOM_44821,0
Dominican Republic,DOM,2022/9/18,DOM_44822,0
Dominican Republic,DOM,2022/9/19,DOM_44823,0
Dominican Republic,DOM,2022/9/20,DOM_44824,0
Dominican Republic,DOM,2022/9/21,DOM_44825,0
Dominican Republic,DOM,2022/9/22,DOM_44826,0
Dominican Republic,DOM,2022/9/23,DOM_44827,0
Dominican Republic,DOM,2022/9/24,DOM_44828,0
Dominican Republic,DOM,2022/9/25,DOM_44829,0
Dominican Republic,DOM,2022/9/26,DOM_44830,0
Dominican Republic,DOM,2022/9/27,DOM_44831,0
Dominican Republic,DOM,2022/9/28,DOM_44832,0
Dominican Republic,DOM,2022/9/29,DOM_44833,0
Dominican Republic,DOM,2022/9/30,DOM_44834,0
Dominican Republic,DOM,2022/10/1,DOM_44835,0
Dominican Republic,DOM,2022/10/2,DOM_44836,0
Dominican Republic,DOM,2022/10/3,DOM_44837,0
Dominican Republic,DOM,2022/10/4,DOM_44838,0
Dominican Republic,DOM,2022/10/5,DOM_44839,0
Dominican Republic,DOM,2022/10/6,DOM_44840,0
Dominican Republic,DOM,2022/10/7,DOM_44841,21
Dominican Republic,DOM,2022/10/8,DOM_44842,0
Dominican Republic,DOM,2022/10/9,DOM_44843,0
Dominican Republic,DOM,2022/10/10,DOM_44844,0
Dominican Republic,DOM,2022/10/11,DOM_44845,0
Dominican Republic,DOM,2022/10/12,DOM_44846,0
Dominican Republic,DOM,2022/10/13,DOM_44847,0
Dominican Republic,DOM,2022/10/14,DOM_44848,0
Dominican Republic,DOM,2022/10/15,DOM_44849,0
Dominican Republic,DOM,2022/10/16,DOM_44850,0
Dominican Republic,DOM,2022/10/17,DOM_44851,0
Dominican Republic,DOM,2022/10/18,DOM_44852,0
Dominican Republic,DOM,2022/10/19,DOM_44853,0
Dominican Republic,DOM,2022/10/20,DOM_44854,0
Dominican Republic,DOM,2022/10/21,DOM_44855,0
Dominican Republic,DOM,2022/10/22,DOM_44856,0
Dominican Republic,DOM,2022/10/23,DOM_44857,0
Dominican Republic,DOM,2022/10/24,DOM_44858,0
Dominican Republic,DOM,2022/10/25,DOM_44859,0
Dominican Republic,DOM,2022/10/26,DOM_44860,0
Ecuador,ECU,2022/5/1,ECU_44682,0
Ecuador,ECU,2022/5/2,ECU_44683,0
Ecuador,ECU,2022/5/3,ECU_44684,0
Ecuador,ECU,2022/5/4,ECU_44685,0
Ecuador,ECU,2022/5/5,ECU_44686,0
Ecuador,ECU,2022/5/6,ECU_44687,0
Ecuador,ECU,2022/5/7,ECU_44688,0
Ecuador,ECU,2022/5/8,ECU_44689,0
Ecuador,ECU,2022/5/9,ECU_44690,0
Ecuador,ECU,2022/5/10,ECU_44691,0
Ecuador,ECU,2022/5/11,ECU_44692,0
Ecuador,ECU,2022/5/12,ECU_44693,0
Ecuador,ECU,2022/5/13,ECU_44694,0
Ecuador,ECU,2022/5/14,ECU_44695,0
Ecuador,ECU,2022/5/15,ECU_44696,0
Ecuador,ECU,2022/5/16,ECU_44697,0
Ecuador,ECU,2022/5/17,ECU_44698,0
Ecuador,ECU,2022/5/18,ECU_44699,0
Ecuador,ECU,2022/5/19,ECU_44700,0
Ecuador,ECU,2022/5/20,ECU_44701,0
Ecuador,ECU,2022/5/21,ECU_44702,0
Ecuador,ECU,2022/5/22,ECU_44703,0
Ecuador,ECU,2022/5/23,ECU_44704,0
Ecuador,ECU,2022/5/24,ECU_44705,0
Ecuador,ECU,2022/5/25,ECU_44706,0
Ecuador,ECU,2022/5/26,ECU_44707,0
Ecuador,ECU,2022/5/27,ECU_44708,0
Ecuador,ECU,2022/5/28,ECU_44709,0
Ecuador,ECU,2022/5/29,ECU_44710,0
Ecuador,ECU,2022/5/30,ECU_44711,0
Ecuador,ECU,2022/5/31,ECU_44712,0
Ecuador,ECU,2022/6/1,ECU_44713,0
Ecuador,ECU,2022/6/2,ECU_44714,0
Ecuador,ECU,2022/6/3,ECU_44715,0
Ecuador,ECU,2022/6/4,ECU_44716,0
Ecuador,ECU,2022/6/5,ECU_44717,0
Ecuador,ECU,2022/6/6,ECU_44718,0
Ecuador,ECU,2022/6/7,ECU_44719,0
Ecuador,ECU,2022/6/8,ECU_44720,0
Ecuador,ECU,2022/6/9,ECU_44721,0
Ecuador,ECU,2022/6/10,ECU_44722,0
Ecuador,ECU,2022/6/11,ECU_44723,0
Ecuador,ECU,2022/6/12,ECU_44724,0
Ecuador,ECU,2022/6/13,ECU_44725,0
Ecuador,ECU,2022/6/14,ECU_44726,1
Ecuador,ECU,2022/6/15,ECU_44727,0
Ecuador,ECU,2022/6/16,ECU_44728,0
Ecuador,ECU,2022/6/17,ECU_44729,0
Ecuador,ECU,2022/6/18,ECU_44730,0
Ecuador,ECU,2022/6/19,ECU_44731,0
Ecuador,ECU,2022/6/20,ECU_44732,0
Ecuador,ECU,2022/6/21,ECU_44733,0
Ecuador,ECU,2022/6/22,ECU_44734,0
Ecuador,ECU,2022/6/23,ECU_44735,0
Ecuador,ECU,2022/6/24,ECU_44736,0
Ecuador,ECU,2022/6/25,ECU_44737,0
Ecuador,ECU,2022/6/26,ECU_44738,0
Ecuador,ECU,2022/6/27,ECU_44739,0
Ecuador,ECU,2022/6/28,ECU_44740,0
Ecuador,ECU,2022/6/29,ECU_44741,0
Ecuador,ECU,2022/6/30,ECU_44742,0
Ecuador,ECU,2022/7/1,ECU_44743,0
Ecuador,ECU,2022/7/2,ECU_44744,0
Ecuador,ECU,2022/7/3,ECU_44745,0
Ecuador,ECU,2022/7/4,ECU_44746,0
Ecuador,ECU,2022/7/5,ECU_44747,0
Ecuador,ECU,2022/7/6,ECU_44748,1
Ecuador,ECU,2022/7/7,ECU_44749,0
Ecuador,ECU,2022/7/8,ECU_44750,0
Ecuador,ECU,2022/7/9,ECU_44751,0
Ecuador,ECU,2022/7/10,ECU_44752,0
Ecuador,ECU,2022/7/11,ECU_44753,0
Ecuador,ECU,2022/7/12,ECU_44754,0
Ecuador,ECU,2022/7/13,ECU_44755,0
Ecuador,ECU,2022/7/14,ECU_44756,0
Ecuador,ECU,2022/7/15,ECU_44757,0
Ecuador,ECU,2022/7/16,ECU_44758,0
Ecuador,ECU,2022/7/17,ECU_44759,0
Ecuador,ECU,2022/7/18,ECU_44760,0
Ecuador,ECU,2022/7/19,ECU_44761,0
Ecuador,ECU,2022/7/20,ECU_44762,1
Ecuador,ECU,2022/7/21,ECU_44763,0
Ecuador,ECU,2022/7/22,ECU_44764,0
Ecuador,ECU,2022/7/23,ECU_44765,0
Ecuador,ECU,2022/7/24,ECU_44766,1
Ecuador,ECU,2022/7/25,ECU_44767,0
Ecuador,ECU,2022/7/26,ECU_44768,0
Ecuador,ECU,2022/7/27,ECU_44769,0
Ecuador,ECU,2022/7/28,ECU_44770,0
Ecuador,ECU,2022/7/29,ECU_44771,0
Ecuador,ECU,2022/7/30,ECU_44772,0
Ecuador,ECU,2022/7/31,ECU_44773,0
Ecuador,ECU,2022/8/1,ECU_44774,1
Ecuador,ECU,2022/8/2,ECU_44775,1
Ecuador,ECU,2022/8/3,ECU_44776,1
Ecuador,ECU,2022/8/4,ECU_44777,0
Ecuador,ECU,2022/8/5,ECU_44778,0
Ecuador,ECU,2022/8/6,ECU_44779,1
Ecuador,ECU,2022/8/7,ECU_44780,0
Ecuador,ECU,2022/8/8,ECU_44781,0
Ecuador,ECU,2022/8/9,ECU_44782,3
Ecuador,ECU,2022/8/10,ECU_44783,0
Ecuador,ECU,2022/8/11,ECU_44784,4
Ecuador,ECU,2022/8/12,ECU_44785,4
Ecuador,ECU,2022/8/13,ECU_44786,1
Ecuador,ECU,2022/8/14,ECU_44787,0
Ecuador,ECU,2022/8/15,ECU_44788,0
Ecuador,ECU,2022/8/16,ECU_44789,0
Ecuador,ECU,2022/8/17,ECU_44790,2
Ecuador,ECU,2022/8/18,ECU_44791,0
Ecuador,ECU,2022/8/19,ECU_44792,0
Ecuador,ECU,2022/8/20,ECU_44793,0
Ecuador,ECU,2022/8/21,ECU_44794,0
Ecuador,ECU,2022/8/22,ECU_44795,0
Ecuador,ECU,2022/8/23,ECU_44796,16
Ecuador,ECU,2022/8/24,ECU_44797,0
Ecuador,ECU,2022/8/25,ECU_44798,0
Ecuador,ECU,2022/8/26,ECU_44799,0
Ecuador,ECU,2022/8/27,ECU_44800,0
Ecuador,ECU,2022/8/28,ECU_44801,9
Ecuador,ECU,2022/8/29,ECU_44802,0
Ecuador,ECU,2022/8/30,ECU_44803,0
Ecuador,ECU,2022/8/31,ECU_44804,7
Ecuador,ECU,2022/9/1,ECU_44805,0
Ecuador,ECU,2022/9/2,ECU_44806,2
Ecuador,ECU,2022/9/3,ECU_44807,0
Ecuador,ECU,2022/9/4,ECU_44808,0
Ecuador,ECU,2022/9/5,ECU_44809,0
Ecuador,ECU,2022/9/6,ECU_44810,0
Ecuador,ECU,2022/9/7,ECU_44811,0
Ecuador,ECU,2022/9/8,ECU_44812,0
Ecuador,ECU,2022/9/9,ECU_44813,6
Ecuador,ECU,2022/9/10,ECU_44814,0
Ecuador,ECU,2022/9/11,ECU_44815,0
Ecuador,ECU,2022/9/12,ECU_44816,0
Ecuador,ECU,2022/9/13,ECU_44817,9
Ecuador,ECU,2022/9/14,ECU_44818,0
Ecuador,ECU,2022/9/15,ECU_44819,0
Ecuador,ECU,2022/9/16,ECU_44820,0
Ecuador,ECU,2022/9/17,ECU_44821,0
Ecuador,ECU,2022/9/18,ECU_44822,0
Ecuador,ECU,2022/9/19,ECU_44823,0
Ecuador,ECU,2022/9/20,ECU_44824,0
Ecuador,ECU,2022/9/21,ECU_44825,25
Ecuador,ECU,2022/9/22,ECU_44826,0
Ecuador,ECU,2022/9/23,ECU_44827,0
Ecuador,ECU,2022/9/24,ECU_44828,0
Ecuador,ECU,2022/9/25,ECU_44829,0
Ecuador,ECU,2022/9/26,ECU_44830,0
Ecuador,ECU,2022/9/27,ECU_44831,27
Ecuador,ECU,2022/9/28,ECU_44832,0
Ecuador,ECU,2022/9/29,ECU_44833,0
Ecuador,ECU,2022/9/30,ECU_44834,0
Ecuador,ECU,2022/10/1,ECU_44835,0
Ecuador,ECU,2022/10/2,ECU_44836,0
Ecuador,ECU,2022/10/3,ECU_44837,0
Ecuador,ECU,2022/10/4,ECU_44838,22
Ecuador,ECU,2022/10/5,ECU_44839,0
Ecuador,ECU,2022/10/6,ECU_44840,0
Ecuador,ECU,2022/10/7,ECU_44841,0
Ecuador,ECU,2022/10/8,ECU_44842,0
Ecuador,ECU,2022/10/9,ECU_44843,0
Ecuador,ECU,2022/10/10,ECU_44844,0
Ecuador,ECU,2022/10/11,ECU_44845,0
