"","time","date","country","iso3","risk_mean","risk_sd","Risk_p_mean","Risk_p_sd","stringency_index"
"15924",19265,2022-09-30,"Benin","BEN",0.000953738285869139,0.000340479438249635,0.00100988806212319,0.000360524606363443,5.56
"15925",19265,2022-09-30,"Bermuda","BMU",0.000869614610294277,0.000310447738539561,0.00100988806212319,0.000360524606363443,13.89
"15926",19265,2022-09-30,"Bolivia (Plurinational State of)","BOL",0.208547813390804,0.0437285147216325,0.274657992085874,0.0575905633104603,24.07
"15927",19265,2022-09-30,"Bosnia and Herzegovina","BIH",0.006306149358085,0.00243568317279763,0.00851376989075875,0.00328835314269965,25.93
"15928",19265,2022-09-30,"Brazil","BRA",0.440042640604372,0.025065482850351,0.565752944978622,0.0322261286324904,22.22
"15929",19265,2022-09-30,"Bulgaria","BGR",0.0024389333953463,0.000944968626154919,0.00274376577269243,0.00106307641596908,11.11
"15930",19265,2022-09-30,"Cameroon","CMR",0.0012739432687378,0.000354475006714546,0.00147943707901266,0.000411653706555041,13.89
"15931",19265,2022-09-30,"Canada","CAN",0.198405545939247,0.0328480288309087,0.230222262635469,0.0381156055127741,13.82
"15932",19265,2022-09-30,"Central African Republic","CAF",0.00366881242025718,0.00206101856556483,0.00426061133463846,0.00239347179835656,13.89
"15933",19265,2022-09-30,"Chile","CHL",0.388625661600395,0.045166055005031,0.529968173462969,0.0615928746829824,26.67
"15934",19265,2022-09-30,"China","CHN",0.000333761164788097,0.000105602645444715,0.00110920958719873,0.000350955950298157,69.91
"15935",19265,2022-09-30,"Colombia","COL",0.46812652215527,0.0563100181296649,0.543637814603728,0.0653931229005515,13.89
"15936",19265,2022-09-30,"Congo","COG",0.00281290120425445,0.000880772730205146,0.00434491999421447,0.0013604768770546,35.26
"15937",19265,2022-09-30,"Costa Rica","CRI",0.00255243890291636,0.000693016433821091,0.00287145787255749,0.000779633742626944,11.11
"15938",19265,2022-09-30,"Croatia","HRV",0.00570006042323403,0.00114409898534412,0.0068403461217257,0.00137297370136099,16.67
"15939",19265,2022-09-30,"Cuba","CUB",0.00202123598766421,0.000559796419003423,0.00227386206284645,0.000629763099340109,11.11
"15940",19265,2022-09-30,"Cura鑾絘o","CUW",0.167608971088068,0.0365176361620231,0.188557735502382,0.0410818271594364,11.11
"15941",19265,2022-09-30,"Cyprus","CYP",0.00102402007129507,0.000900127031424018,0.00120204257693986,0.00105661114147672,14.81
"15942",19265,2022-09-30,"Czechia","CZE",0.177853004205525,0.0435379223140883,0.200082128704607,0.0489795503589698,11.11
"15943",19265,2022-09-30,"Democratic Republic of the Congo","COD",0.000208911896453918,0.00132681886060832,0.000278549195271891,0.00176909181414443,25
"15944",19265,2022-09-30,"Denmark","DNK",0.188245755831638,0.0320993233511163,0.211773828137741,0.0361112873789136,11.11
"15945",19265,2022-09-30,"Dominican Republic","DOM",0.0187374161660715,0.00841505593372141,0.0198405507899952,0.00891047854057751,5.56
"15946",19265,2022-09-30,"Ecuador","ECU",0.222672191639237,0.0483444269648832,0.258590397908764,0.0561426396061819,13.89
"15947",19265,2022-09-30,"Egypt","EGY",0.00078511962030235,0.000255930609229694,0.00121141740518801,0.000394893703486643,35.19
"15948",19265,2022-09-30,"El Salvador","SLV",0.00569726997931358,0.000568939890387349,0.00778847570651208,0.000777771552135816,26.85
"15949",19265,2022-09-30,"Estonia","EST",0.0063231879776115,0.00312679945315502,0.00711349755609348,0.00351760541473171,11.11
"15950",19265,2022-09-30,"Finland","FIN",0.0177390572859047,0.00642384335297667,0.0233623828340638,0.00846021777028404,24.07
"15951",19265,2022-09-30,"France","FRA",0.228526732384895,0.0431204092147632,0.257089360316003,0.0485098539934337,11.11
"15952",19265,2022-09-30,"Georgia","GEO",0.00100988806212319,0.000360524606363443,0.00100988806212319,0.000360524606363443,0
"15953",19265,2022-09-30,"Germany","DEU",0.178597260668066,0.0278968053938659,0.209645804282271,0.032746572829987,14.81
"15954",19265,2022-09-30,"Ghana","GHA",0.00464830369996846,0.00140694242326001,0.00703222950070872,0.00212850593534041,33.9
"15955",19265,2022-09-30,"Gibraltar","GIB",0.000869614610294277,0.000310447738539561,0.00100988806212319,0.000360524606363443,13.89
"15956",19265,2022-09-30,"Greece","GRC",0.175265266249622,0.0412932659852887,0.20573455364435,0.0484719638282529,14.81
"15957",19265,2022-09-30,"Greenland","GRL",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15958",19265,2022-09-30,"Guadeloupe","GLP",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15959",19265,2022-09-30,"Guam","GUM",0.0333959847498245,0.0222330517686714,0.0451236113360688,0.030040605011041,25.99
"15960",19265,2022-09-30,"Guatemala","GTM",0.166016662759506,0.0345145609384169,0.261732086961227,0.0544136227942881,36.57
"15961",19265,2022-09-30,"Guyana","GUY",0.00140223808939025,0.00229559148509047,0.00172095985443084,0.00281736804748463,18.52
"15962",19265,2022-09-30,"Honduras","HND",0.00247130926271048,0.000477505849225801,0.00336095370965657,0.000649402759725011,26.47
"15963",19265,2022-09-30,"Hungary","HUN",0.175732750427761,0.0404372335063499,0.186078727687167,0.0428179092612768,5.56
"15964",19265,2022-09-30,"Iceland","ISL",0.0624601203219397,0.0261333967011802,0.0702667570277193,0.0293997037925303,11.11
"15965",19265,2022-09-30,"India","IND",0.000729638463093724,0.000228400816904251,0.0011588920951298,0.000362771310203703,37.04
"15966",19265,2022-09-30,"Indonesia","IDN",0.00070904240841669,0.000253124326127773,0.00100988806212319,0.000360524606363443,29.79
"15967",19265,2022-09-30,"Iran (Islamic Republic of)","IRN",0.000465659385445002,0.000166237895994183,0.00100988806212319,0.000360524606363443,53.89
"15968",19265,2022-09-30,"Ireland","IRL",0.218116494549947,0.0635878796390022,0.245377989143826,0.0715354704004975,11.11
"15969",19265,2022-09-30,"Israel","ISR",0.175457837515649,0.0302744933113491,0.205960602788648,0.0355376139351439,14.81
"15970",19265,2022-09-30,"Italy","ITA",0.177972800485263,0.0261159755497319,0.217836965098241,0.0319656983472851,18.3
"15971",19265,2022-09-30,"Jamaica","JAM",0.0183470483688676,0.00704710604982405,0.0206401714128334,0.00792789520736196,11.11
"15972",19265,2022-09-30,"Japan","JPN",0.000932974056572161,0.000273880357501284,0.00136160837211349,0.000399708636166497,31.48
"15973",19265,2022-09-30,"Jordan","JOR",0.00127869736627157,0.000422958598006387,0.00150099467809787,0.000496488552654522,14.81
"15974",19265,2022-09-30,"Latvia","LVA",0.00552758480470543,0.001749713641821,0.00621845517460392,0.0019684032420081,11.11
"15975",19265,2022-09-30,"Lebanon","LBN",0.00265605658275552,0.00199544240829077,0.00454259719985552,0.00341276279851337,41.53
"15976",19265,2022-09-30,"Liberia","LBR",0.00168214293535984,0.000645704039240761,0.00246974443600036,0.000948031183733315,31.89
"15977",19265,2022-09-30,"Lithuania","LTU",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15978",19265,2022-09-30,"Luxembourg","LUX",0.186031849022887,0.0366457882339202,0.219947799743305,0.0433267772924099,15.42
"15979",19265,2022-09-30,"Malta","MLT",0.0144381899097864,0.0189794250479338,0.016242760614002,0.021351586284097,11.11
"15980",19265,2022-09-30,"Martinique","MTQ",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15981",19265,2022-09-30,"Mexico","MEX",0.658822584296884,0.0857710546359429,0.799444951215731,0.10407845484279,17.59
"15982",19265,2022-09-30,"Monaco","MCO",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15983",19265,2022-09-30,"Montenegro","MNE",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15984",19265,2022-09-30,"Morocco","MAR",0.000747114441284009,0.000252730726893284,0.0010247077784721,0.000346633831975428,27.09
"15985",19265,2022-09-30,"Mozambique","MOZ",0.000832248751995719,0.000297108328104113,0.00100988806212319,0.000360524606363443,17.59
"15986",19265,2022-09-30,"Netherlands","NLD",0.176970911416458,0.0306189778065327,0.199089786721181,0.0344459194583561,11.11
"15987",19265,2022-09-30,"New Caledonia","NCL",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"15988",19265,2022-09-30,"New Zealand","NZL",0.00927020769817119,0.00181857894310131,0.0104288532997763,0.00204587573754226,11.11
"15989",19265,2022-09-30,"Nigeria","NGA",0.123581742614567,0.0274799650441599,0.232209211977765,0.0516346581062757,46.78
"15990",19265,2022-09-30,"Norway","NOR",0.176705378195808,0.0314513165423308,0.198791065581964,0.0353822888315117,11.11
"15991",19265,2022-09-30,"Panama","PAN",0.00739051697846706,0.00176093041372542,0.00767447245946735,0.00182858817624654,3.7
"15992",19265,2022-09-30,"Paraguay","PRY",0.00329468953026739,0.00110936558035656,0.00382614043696131,0.00128831213605453,13.89
"15993",19265,2022-09-30,"Peru","PER",0.34283750393724,0.030183694020235,0.572063247016919,0.0503649157687886,40.07
"15994",19265,2022-09-30,"Philippines","PHL",0.000704295934524711,0.000251429860477865,0.00100988806212319,0.000360524606363443,30.26
"15995",19265,2022-09-30,"Poland","POL",0.20612682424004,0.0407604487151205,0.227162028036192,0.0449200448700909,9.26
"15996",19265,2022-09-30,"Portugal","PRT",0.204420905750043,0.0477043849646855,0.229970644335744,0.0536667622507431,11.11
"15997",19265,2022-09-30,"Puerto Rico","PRI",0.331804741256589,0.0523321505099296,0.448324201130373,0.0707095669638286,25.99
"15998",19265,2022-09-30,"Qatar","QAT",0.00531533793789014,0.00120976552631202,0.00783626409831953,0.00178352576487103,32.17
"15999",19265,2022-09-30,"Republic of Korea","KOR",0.000901322543675268,0.000293353448845624,0.00104671065343777,0.000340672917019654,13.89
"16000",19265,2022-09-30,"Republic of Moldova","MDA",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"16001",19265,2022-09-30,"Romania","ROU",0.181684429431277,0.035845638671179,0.204392428204835,0.0403258394320835,11.11
"16002",19265,2022-09-30,"Russian Federation","RUS",0.000762065678193141,0.000239074660004348,0.0011047632331011,0.000346585474056753,31.02
"16003",19265,2022-09-30,"Saint Martin","MAF",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"16004",19265,2022-09-30,"San Marino","SMR",0.000869614610294277,0.000310447738539561,0.00100988806212319,0.000360524606363443,13.89
"16005",19265,2022-09-30,"Saudi Arabia","SAU",0.000912204320387358,0.000307571706667471,0.00102621703272287,0.000346013844827844,11.11
"16006",19265,2022-09-30,"Serbia","SRB",0.0114635402684496,0.00248923107525877,0.0128963215979858,0.00280034995529168,11.11
"16007",19265,2022-09-30,"Singapore","SGP",0.00482604742110052,0.00163422505935142,0.00590486653750216,0.0019995412447711,18.27
"16008",19265,2022-09-30,"Slovakia","SVK",0.00149803076068584,0.00118431293075983,0.00168526353997732,0.00133233539291239,11.11
"16009",19265,2022-09-30,"Slovenia","SVN",0.193025042439949,0.0301962187386009,0.217150458364213,0.0339703214519079,11.11
"16010",19265,2022-09-30,"South Africa","ZAF",0.000902194447617527,0.000314290831179135,0.00101495606661888,0.000353572765416959,11.11
"16011",19265,2022-09-30,"Spain","ESP",0.277261147510643,0.0485747103457716,0.321984842074838,0.0564100689185596,13.89
"16012",19265,2022-09-30,"Sudan","SDN",0.00194204303476731,0.000389998176207855,0.00205637763105391,0.00041295867874614,5.56
"16013",19265,2022-09-30,"Sweden","SWE",0.244254373762644,0.0348333170521867,0.244254373762644,0.0348333170521867,0
"16014",19265,2022-09-30,"Switzerland","CHE",0.239112174435771,0.0297211062997998,0.253189511261935,0.0314708876533246,5.56
"16015",19265,2022-09-30,"Thailand","THA",0.000862333960959104,0.000244850431676799,0.00122542839414396,0.000347947181578512,29.63
"16016",19265,2022-09-30,"The United Kingdom","GBR",0.195245788571026,0.0433136726793296,0.206740563925271,0.0458636940695994,5.56
"16017",19265,2022-09-30,"T鐪塺kiye","TUR",0.000897689498421302,0.000320470322596464,0.00100988806212319,0.000360524606363443,11.11
"16018",19265,2022-09-30,"Ukraine","UKR",0.000753145218723069,0.000187380435072065,0.00195419101900122,0.000486197288718383,61.46
"16019",19265,2022-09-30,"United Arab Emirates","ARE",0.000645217482890505,0.000230339171005604,0.00100988806212319,0.000360524606363443,36.11
"16020",19265,2022-09-30,"United States of America","USA",0.591573202136755,0.0444715568703997,0.799315230559052,0.0600885783953516,25.99
"16021",19265,2022-09-30,"Uruguay","URY",0.0108834834566694,0.00205656493376959,0.0126390470986754,0.00238829977211659,13.89
"16022",19265,2022-09-30,"Venezuela (Bolivarian Republic of)","VEN",0.00158751598318575,0.000369408470156842,0.00184359073648327,0.000428996016904938,13.89
"16023",19265,2022-09-30,"Viet Nam","VNM",0.000748024087614645,0.000267040575933402,0.00100988806212319,0.000360524606363443,25.93
"16024",19266,2022-10-01,"Andorra","AND",0.000964264533061439,0.000321329460168991,0.00102103402484269,0.000340247204753273,5.56
"16025",19266,2022-10-01,"Argentina","ARG",0.265626368614207,0.0329102269621067,0.306727908330493,0.0380025715497768,13.4
"16026",19266,2022-10-01,"Aruba","ABW",0.0540705527844327,0.0366140736316922,0.0729992612183511,0.0494317181472825,25.93
"16027",19266,2022-10-01,"Australia","AUS",0.160508573883465,0.0398351274023396,0.180569888495292,0.0448139581531552,11.11
"16028",19266,2022-10-01,"Austria","AUT",0.144582577614828,0.0186538655662303,0.223086834770604,0.0287823878509957,35.19
"16029",19266,2022-10-01,"Bahamas","BHS",0.000605064763121779,0.000201630493536789,0.00102103402484269,0.000340247204753273,40.74
"16030",19266,2022-10-01,"Bahrain","BHR",0.00666584980262034,0.00239148839279379,0.00749898729060675,0.00269039081200786,11.11
"16031",19266,2022-10-01,"Barbados","BRB",0.000746886389172429,0.000248890830277019,0.00102103402484269,0.000340247204753273,26.85
"16032",19266,2022-10-01,"Belgium","BEL",0.183142113206228,0.0411946721533272,0.214980764416279,0.0483562297843963,14.81
"16033",19266,2022-10-01,"Benin","BEN",0.000964264533061439,0.000321329460168991,0.00102103402484269,0.000340247204753273,5.56
"16034",19266,2022-10-01,"Bermuda","BMU",0.000879212398792042,0.000292986868013043,0.00102103402484269,0.000340247204753273,13.89
"16035",19266,2022-10-01,"Bolivia (Plurinational State of)","BOL",0.215462339586916,0.0451548414992486,0.283764440388405,0.059469039245685,24.07
"16036",19266,2022-10-01,"Bosnia and Herzegovina","BIH",0.0062594404773848,0.00214586664052935,0.00845070943348832,0.00289707930407635,25.93
"16037",19266,2022-10-01,"Brazil","BRA",0.45374594785596,0.0245293660591477,0.583370979501105,0.0315368553087525,22.22
"16038",19266,2022-10-01,"Bulgaria","BGR",0.00225044673918615,0.000932319987516153,0.00253172093507273,0.00104884687536973,11.11
"16039",19266,2022-10-01,"Cameroon","CMR",0.00128789192467097,0.000370260246664741,0.00149563572717567,0.000429985189484079,13.89
"16040",19266,2022-10-01,"Canada","CAN",0.209701003089437,0.0347161443704156,0.228756412228032,0.0378707803757124,8.33
"16041",19266,2022-10-01,"Central African Republic","CAF",0.00376088797645697,0.00212373730941706,0.00436753916671347,0.00246630740845089,13.89
"16042",19266,2022-10-01,"Chile","CHL",0.383727264715785,0.0485447434942404,0.523216886713642,0.0661913600957737,26.66
"16043",19266,2022-10-01,"China","CHN",0.000335983241681502,0.000100617679625282,0.00111659435587073,0.000334389098123235,69.91
"16044",19266,2022-10-01,"Colombia","COL",0.460505565360329,0.0582445340692634,0.534787557032086,0.0676396865280031,13.89
"16045",19266,2022-10-01,"Congo","COG",0.0027286808619163,0.000977617523957949,0.00421482987629951,0.00151006722885071,35.26
"16046",19266,2022-10-01,"Costa Rica","CRI",0.00249206805422464,0.000763603126632904,0.00280354151673376,0.000859042779427274,11.11
"16047",19266,2022-10-01,"Croatia","HRV",0.00557291927482948,0.0013247822640796,0.00668777064062101,0.00158980230898787,16.67
"16048",19266,2022-10-01,"Cuba","CUB",0.00201871697802695,0.000465546195025082,0.00227102821242766,0.000523732922741683,11.11
"16049",19266,2022-10-01,"Cura鑾絘o","CUW",0.165262007419121,0.0373653495764262,0.185917434378581,0.0420354928298191,11.11
"16050",19266,2022-10-01,"Cyprus","CYP",0.00103669895248021,0.000911369697616876,0.00121692563972322,0.00106980830803718,14.81
"16051",19266,2022-10-01,"Czechia","CZE",0.177119181804107,0.0434903951411543,0.19925658882226,0.0489260829577616,11.11
"16052",19266,2022-10-01,"Democratic Republic of the Congo","COD",0.000304256143794883,0.00161663564741137,0.000405674858393177,0.00215551419654849,25
"16053",19266,2022-10-01,"Denmark","DNK",0.187353806335877,0.0317415416806041,0.210770397497893,0.0357087880308292,11.11
"16054",19266,2022-10-01,"Dominican Republic","DOM",0.01782633707517,0.00871029667612959,0.0188758334129288,0.00922310109713002,5.56
"16055",19266,2022-10-01,"Ecuador","ECU",0.222772126236683,0.0488444628419351,0.258706452487148,0.0567233339239753,13.89
"16056",19266,2022-10-01,"Egypt","EGY",0.000798660164740597,0.000227468519024714,0.00123231008292022,0.000350977501966847,35.19
"16057",19266,2022-10-01,"El Salvador","SLV",0.00856382673399248,0.0013200888966803,0.0117072135803041,0.00180463280475775,26.85
"16058",19266,2022-10-01,"Estonia","EST",0.00590297093515253,0.00333705166398076,0.00664075929255544,0.00375413619527591,11.11
"16059",19266,2022-10-01,"Finland","FIN",0.0171198965812921,0.00610347674583516,0.0225469466367603,0.00803829414702379,24.07
"16060",19266,2022-10-01,"France","FRA",0.22432941349384,0.0426796009996842,0.252367435587625,0.0480139509502578,11.11
"16061",19266,2022-10-01,"Georgia","GEO",0.00102103402484269,0.000340247204753273,0.00102103402484269,0.000340247204753273,0
"16062",19266,2022-10-01,"Germany","DEU",0.17771591870754,0.0280026832970581,0.208611243934194,0.0328708572567884,14.81
"16063",19266,2022-10-01,"Ghana","GHA",0.00469743407642252,0.00145284716956731,0.00710655684784042,0.00219795335789306,33.9
"16064",19266,2022-10-01,"Gibraltar","GIB",0.000879212398792042,0.000292986868013043,0.00102103402484269,0.000340247204753273,13.89
"16065",19266,2022-10-01,"Greece","GRC",0.174849018155418,0.0408040776208917,0.20524594219441,0.047897731683169,14.81
"16066",19266,2022-10-01,"Greenland","GRL",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16067",19266,2022-10-01,"Guadeloupe","GLP",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16068",19266,2022-10-01,"Guam","GUM",0.032119777722965,0.0228265153479645,0.0433992402688352,0.0308424744601602,25.99
"16069",19266,2022-10-01,"Guatemala","GTM",0.167313810226306,0.0344638911025872,0.26377709321505,0.0543337397171483,36.57
"16070",19266,2022-10-01,"Guyana","GUY",0.00107683435418612,0.00134451912082298,0.00132159346365503,0.00165012165049458,18.52
"16071",19266,2022-10-01,"Honduras","HND",0.00250979925376725,0.000672370418011567,0.00341329967872603,0.000914416453164106,26.47
"16072",19266,2022-10-01,"Hungary","HUN",0.175209587015874,0.040817162783732,0.185524763888049,0.0432202062513045,5.56
"16073",19266,2022-10-01,"Iceland","ISL",0.0617957744158247,0.0231936233584731,0.0695193772255875,0.0260925001220307,11.11
"16074",19266,2022-10-01,"India","IND",0.000735021731751903,0.00021703787775484,0.00116744239477748,0.000344723439890152,37.04
"16075",19266,2022-10-01,"Indonesia","IDN",0.000716867988842054,0.000238887562457273,0.00102103402484269,0.000340247204753273,29.79
"16076",19266,2022-10-01,"Iran (Islamic Republic of)","IRN",0.000470798788854965,0.000156887986111734,0.00102103402484269,0.000340247204753273,53.89
"16077",19266,2022-10-01,"Ireland","IRL",0.213453770717471,0.062946607027117,0.240132490401025,0.07081404772991,11.11
"16078",19266,2022-10-01,"Israel","ISR",0.174684363610015,0.0300086212847874,0.20505266300037,0.0352255209353063,14.81
"16079",19266,2022-10-01,"Italy","ITA",0.177095964928987,0.0263737629759726,0.216763726963265,0.0322812276327694,18.3
"16080",19266,2022-10-01,"Jamaica","JAM",0.0172608473914454,0.00729206128879287,0.0194182105877438,0.0082034664065619,11.11
"16081",19266,2022-10-01,"Japan","JPN",0.000947303029535946,0.0002471216784666,0.00138252047509624,0.000360656273302102,31.48
"16082",19266,2022-10-01,"Jordan","JOR",0.00124304656357547,0.000411991400707939,0.00145914610115679,0.000483614744345508,14.81
"16083",19266,2022-10-01,"Latvia","LVA",0.00546592419179705,0.0018957020280785,0.00614908785217353,0.00213263812361176,11.11
"16084",19266,2022-10-01,"Lebanon","LBN",0.00237007326190466,0.00188525306198469,0.00405348599607433,0.00322430829824643,41.53
"16085",19266,2022-10-01,"Liberia","LBR",0.001651739737972,0.000667662349076176,0.00242510606074291,0.000980270663744202,31.89
"16086",19266,2022-10-01,"Lithuania","LTU",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16087",19266,2022-10-01,"Luxembourg","LUX",0.192699108803603,0.0407253781997227,0.216783787606708,0.0458154777812157,11.11
"16088",19266,2022-10-01,"Malta","MLT",0.0110714969559628,0.0172059449174601,0.0124552783844783,0.0193564460765666,11.11
"16089",19266,2022-10-01,"Martinique","MTQ",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16090",19266,2022-10-01,"Mexico","MEX",0.663587295123324,0.0985004242089484,0.805226665602869,0.119524844325869,17.59
"16091",19266,2022-10-01,"Monaco","MCO",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16092",19266,2022-10-01,"Montenegro","MNE",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16093",19266,2022-10-01,"Morocco","MAR",0.000755557754789646,0.000237181647872742,0.00103628823863619,0.000325307430904872,27.09
"16094",19266,2022-10-01,"Mozambique","MOZ",0.000841434139872863,0.000280397721437172,0.00102103402484269,0.000340247204753273,17.59
"16095",19266,2022-10-01,"Netherlands","NLD",0.175388645667176,0.0311185373628529,0.197309760003573,0.0350079169342478,11.11
"16096",19266,2022-10-01,"New Caledonia","NCL",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16097",19266,2022-10-01,"New Zealand","NZL",0.00947129233208335,0.00235668842377051,0.0106550706852102,0.00265124133622512,11.11
"16098",19266,2022-10-01,"Nigeria","NGA",0.123866399405435,0.027333642684999,0.232744080055308,0.0513597194381793,46.78
"16099",19266,2022-10-01,"Norway","NOR",0.175867745232537,0.0318301685598147,0.197848740277351,0.0358084920236413,11.11
"16100",19266,2022-10-01,"Panama","PAN",0.0125814598811026,0.00283149904812043,0.0130648596896185,0.00294028976959547,3.7
"16101",19266,2022-10-01,"Paraguay","PRY",0.00334680846406138,0.00102453178442,0.00388666643138007,0.00118979419860643,13.89
"16102",19266,2022-10-01,"Peru","PER",0.348490522273484,0.0285396791536823,0.581495949063047,0.0476216905617926,40.07
"16103",19266,2022-10-01,"Philippines","PHL",0.000712069128925294,0.000237288400594932,0.00102103402484269,0.000340247204753273,30.26
"16104",19266,2022-10-01,"Poland","POL",0.205563153774022,0.0405446692383687,0.226540835104719,0.0446822451381626,9.26
"16105",19266,2022-10-01,"Portugal","PRT",0.201854070502041,0.048157957427569,0.227082990777411,0.054177024893204,11.11
"16106",19266,2022-10-01,"Puerto Rico","PRI",0.322732579751822,0.0522236778892779,0.436066179910582,0.0705630021473827,25.99
"16107",19266,2022-10-01,"Qatar","QAT",0.00519617286615266,0.00139776488938123,0.0076605821408708,0.00206068832283831,32.17
"16108",19266,2022-10-01,"Republic of Korea","KOR",0.000936604470140236,0.000285531860162028,0.00105366685807204,0.000321219327440688,11.11
"16109",19266,2022-10-01,"Republic of Moldova","MDA",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16110",19266,2022-10-01,"Romania","ROU",0.181659854497367,0.0358649101278906,0.204364781749766,0.0403475195498825,11.11
"16111",19266,2022-10-01,"Russian Federation","RUS",0.000764455927160848,0.000225056492777286,0.00110822836642628,0.00032626339921323,31.02
"16112",19266,2022-10-01,"Saint Martin","MAF",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16113",19266,2022-10-01,"San Marino","SMR",0.000879212398792042,0.000292986868013043,0.00102103402484269,0.000340247204753273,13.89
"16114",19266,2022-10-01,"Saudi Arabia","SAU",0.000914683523481972,0.000293028272864684,0.00102900610134095,0.00032965268631419,11.11
"16115",19266,2022-10-01,"Serbia","SRB",0.011542096703834,0.0029375351181949,0.0129846964831072,0.00330468569939802,11.11
"16116",19266,2022-10-01,"Singapore","SGP",0.00466583434081697,0.00181331592813223,0.00570883927666337,0.00221866625245593,18.27
"16117",19266,2022-10-01,"Slovakia","SVK",0.00141106102592585,0.0010971242749826,0.00158742381136893,0.00123424938123816,11.11
"16118",19266,2022-10-01,"Slovenia","SVN",0.192235931452418,0.0295960926539049,0.216262719599976,0.0332951880457925,11.11
"16119",19266,2022-10-01,"South Africa","ZAF",0.000912255545136813,0.000295677428350016,0.00102627465984567,0.000332632948981906,11.11
"16120",19266,2022-10-01,"Spain","ESP",0.270928527091276,0.0482313107439475,0.314630736373564,0.0560112771384828,13.89
"16121",19266,2022-10-01,"Sudan","SDN",0.00535348456421346,0.00136775827616603,0.00566866218150515,0.00144828279983697,5.56
"16122",19266,2022-10-01,"Sweden","SWE",0.243155142157474,0.0351522384068007,0.243155142157474,0.0351522384068007,0
"16123",19266,2022-10-01,"Switzerland","CHE",0.236562296399567,0.0284545667457367,0.250489513341346,0.0301297826617289,5.56
"16124",19266,2022-10-01,"Thailand","THA",0.00116753744408419,0.00031662839658183,0.00123627429487949,0.000335269373763056,5.56
"16125",19266,2022-10-01,"The United Kingdom","GBR",0.193273634844606,0.0437948216394608,0.204652302885013,0.0463731698850707,5.56
"16126",19266,2022-10-01,"T鐪塺kiye","TUR",0.000907597144682669,0.000302445740305184,0.00102103402484269,0.000340247204753273,11.11
"16127",19266,2022-10-01,"Ukraine","UKR",0.000753095652459253,0.000183115559101309,0.00195406240907954,0.000475131186043875,61.46
"16128",19266,2022-10-01,"United Arab Emirates","ARE",0.000652338638471996,0.000217383939116866,0.00102103402484269,0.000340247204753273,36.11
"16129",19266,2022-10-01,"United States of America","USA",0.585359528106088,0.0435884715005958,0.790919508317913,0.0588953810303957,25.99
"16130",19266,2022-10-01,"Uruguay","URY",0.0107574099931984,0.00202340918384526,0.0124926373164539,0.00234979582376642,13.89
"16131",19266,2022-10-01,"Venezuela (Bolivarian Republic of)","VEN",0.00160063351574015,0.000387144784230658,0.00185882419665562,0.00044959329256841,13.89
"16132",19266,2022-10-01,"Viet Nam","VNM",0.000756279902200982,0.000252021104560749,0.00102103402484269,0.000340247204753273,25.93
"16133",19267,2022-10-02,"Andorra","AND",0.0010389178297312,0.000405465050474768,0.00110008241182889,0.000429336139850453,5.56
"16134",19267,2022-10-02,"Argentina","ARG",0.268014535837712,0.0333714373300345,0.309485607202901,0.0385351470323725,13.4
"16135",19267,2022-10-02,"Aruba","ABW",0.052734020450182,0.038014714469658,0.0711948433241285,0.0513226872818388,25.93
"16136",19267,2022-10-02,"Australia","AUS",0.160182281946831,0.0398935039628065,0.180202814655002,0.0448796309627703,11.11
"16137",19267,2022-10-02,"Austria","AUT",0.144122366407054,0.0188126995742713,0.222376741871708,0.029027464240505,35.19
"16138",19267,2022-10-02,"Bahamas","BHS",0.000651908837249798,0.000254424596475378,0.00110008241182889,0.000429336139850453,40.74
"16139",19267,2022-10-02,"Bahrain","BHR",0.00655957850899871,0.00258872099673967,0.00737943357970381,0.00291227471789816,11.11
"16140",19267,2022-10-02,"Barbados","BRB",0.00080471028425283,0.000314059386300606,0.00110008241182889,0.000429336139850453,26.85
"16141",19267,2022-10-02,"Belgium","BEL",0.181820403614572,0.0396483850317194,0.213429279979543,0.0465411257562149,14.81
