country,iso3,who_region,date,new_cases
Georgia,GEO,European Region,2022/8/2,0
Georgia,GEO,European Region,2022/8/3,0
Georgia,GEO,European Region,2022/8/4,0
Georgia,GEO,European Region,2022/8/5,0
Georgia,GEO,European Region,2022/8/8,0
Georgia,GEO,European Region,2022/8/9,0
Georgia,GEO,European Region,2022/8/10,0
Georgia,GEO,European Region,2022/8/11,0
Georgia,GEO,European Region,2022/8/12,0
Georgia,GEO,European Region,2022/8/14,0
Georgia,GEO,European Region,2022/8/16,0
Georgia,GEO,European Region,2022/8/17,1
Georgia,GEO,European Region,2022/8/18,0
Georgia,GEO,European Region,2022/8/19,0
Georgia,GEO,European Region,2022/8/22,0
Georgia,GEO,European Region,2022/8/23,0
Georgia,GEO,European Region,2022/8/24,0
Georgia,GEO,European Region,2022/8/25,0
Georgia,GEO,European Region,2022/8/26,0
Georgia,GEO,European Region,2022/8/29,0
Georgia,GEO,European Region,2022/8/30,0
Georgia,GEO,European Region,2022/8/31,0
Georgia,GEO,European Region,2022/9/1,0
Georgia,GEO,European Region,2022/9/4,0
Georgia,GEO,European Region,2022/9/6,0
Georgia,GEO,European Region,2022/9/7,0
Georgia,GEO,European Region,2022/9/8,0
Georgia,GEO,European Region,2022/9/11,0
Georgia,GEO,European Region,2022/9/13,0
Georgia,GEO,European Region,2022/9/14,0
Georgia,GEO,European Region,2022/9/15,0
Georgia,GEO,European Region,2022/9/16,0
Georgia,GEO,European Region,2022/9/19,0
Georgia,GEO,European Region,2022/9/20,0
Georgia,GEO,European Region,2022/9/21,0
Georgia,GEO,European Region,2022/9/22,0
Georgia,GEO,European Region,2022/9/23,0
Georgia,GEO,European Region,2022/9/26,0
Georgia,GEO,European Region,2022/9/27,0
Georgia,GEO,European Region,2022/9/28,0
Georgia,GEO,European Region,2022/9/29,0
Georgia,GEO,European Region,2022/9/30,0
Georgia,GEO,European Region,2022/10/3,0
Georgia,GEO,European Region,2022/10/4,0
Georgia,GEO,European Region,2022/10/5,0
Georgia,GEO,European Region,2022/10/6,0
Georgia,GEO,European Region,2022/10/7,0
Georgia,GEO,European Region,2022/10/10,0
Georgia,GEO,European Region,2022/10/11,0
Georgia,GEO,European Region,2022/10/12,0
Georgia,GEO,European Region,2022/10/13,0
Georgia,GEO,European Region,2022/10/14,0
Georgia,GEO,European Region,2022/10/17,0
Georgia,GEO,European Region,2022/10/19,0
Georgia,GEO,European Region,2022/10/20,0
Georgia,GEO,European Region,2022/10/21,0
Georgia,GEO,European Region,2022/10/24,0
Georgia,GEO,European Region,2022/10/25,0
Georgia,GEO,European Region,2022/10/26,0
Germany,DEU,European Region,2022/5/20,1
Germany,DEU,European Region,2022/5/22,2
Germany,DEU,European Region,2022/5/23,1
Germany,DEU,European Region,2022/5/24,2
Germany,DEU,European Region,2022/5/25,4
Germany,DEU,European Region,2022/5/27,5
Germany,DEU,European Region,2022/5/30,6
Germany,DEU,European Region,2022/5/31,12
Germany,DEU,European Region,2022/6/1,11
Germany,DEU,European Region,2022/6/2,13
Germany,DEU,European Region,2022/6/3,8
Germany,DEU,European Region,2022/6/7,15
Germany,DEU,European Region,2022/6/8,33
Germany,DEU,European Region,2022/6/9,18
Germany,DEU,European Region,2022/6/10,34
Germany,DEU,European Region,2022/6/13,24
Germany,DEU,European Region,2022/6/14,40
Germany,DEU,European Region,2022/6/15,34
Germany,DEU,European Region,2022/6/16,42
Germany,DEU,European Region,2022/6/17,33
Germany,DEU,European Region,2022/6/20,74
Germany,DEU,European Region,2022/6/21,57
Germany,DEU,European Region,2022/6/22,52
Germany,DEU,European Region,2022/6/23,71
Germany,DEU,European Region,2022/6/24,84
Germany,DEU,European Region,2022/6/27,89
Germany,DEU,European Region,2022/6/28,73
Germany,DEU,European Region,2022/6/29,36
Germany,DEU,European Region,2022/6/30,95
Germany,DEU,European Region,2022/7/1,85
Germany,DEU,European Region,2022/7/4,87
Germany,DEU,European Region,2022/7/5,101
Germany,DEU,European Region,2022/7/6,62
Germany,DEU,European Region,2022/7/7,81
Germany,DEU,European Region,2022/7/10,105
Germany,DEU,European Region,2022/7/11,66
Germany,DEU,European Region,2022/7/12,80
Germany,DEU,European Region,2022/7/13,58
Germany,DEU,European Region,2022/7/14,0
Germany,DEU,European Region,2022/7/15,96
Germany,DEU,European Region,2022/7/18,69
Germany,DEU,European Region,2022/7/19,174
Germany,DEU,European Region,2022/7/20,77
Germany,DEU,European Region,2022/7/21,81
Germany,DEU,European Region,2022/7/22,77
Germany,DEU,European Region,2022/7/25,84
Germany,DEU,European Region,2022/7/26,58
Germany,DEU,European Region,2022/7/27,49
Germany,DEU,European Region,2022/7/28,81
Germany,DEU,European Region,2022/7/29,55
Germany,DEU,European Region,2022/8/1,82
Germany,DEU,European Region,2022/8/2,47
Germany,DEU,European Region,2022/8/3,0
Germany,DEU,European Region,2022/8/4,115
Germany,DEU,European Region,2022/8/5,48
Germany,DEU,European Region,2022/8/8,0
Germany,DEU,European Region,2022/8/9,95
Germany,DEU,European Region,2022/8/10,43
Germany,DEU,European Region,2022/8/11,0
Germany,DEU,European Region,2022/8/12,77
Germany,DEU,European Region,2022/8/14,0
Germany,DEU,European Region,2022/8/16,85
Germany,DEU,European Region,2022/8/17,0
Germany,DEU,European Region,2022/8/18,55
Germany,DEU,European Region,2022/8/19,24
Germany,DEU,European Region,2022/8/22,29
Germany,DEU,European Region,2022/8/23,34
Germany,DEU,European Region,2022/8/24,21
Germany,DEU,European Region,2022/8/25,37
Germany,DEU,European Region,2022/8/26,18
Germany,DEU,European Region,2022/8/29,17
Germany,DEU,European Region,2022/8/30,33
Germany,DEU,European Region,2022/8/31,12
Germany,DEU,European Region,2022/9/1,13
Germany,DEU,European Region,2022/9/4,13
Germany,DEU,European Region,2022/9/6,12
Germany,DEU,European Region,2022/9/7,6
Germany,DEU,European Region,2022/9/8,7
Germany,DEU,European Region,2022/9/11,12
Germany,DEU,European Region,2022/9/13,17
Germany,DEU,European Region,2022/9/14,4
Germany,DEU,European Region,2022/9/15,-3
Germany,DEU,European Region,2022/9/16,8
Germany,DEU,European Region,2022/9/19,7
Germany,DEU,European Region,2022/9/20,7
Germany,DEU,European Region,2022/9/21,15
Germany,DEU,European Region,2022/9/22,5
Germany,DEU,European Region,2022/9/23,7
Germany,DEU,European Region,2022/9/26,4
Germany,DEU,European Region,2022/9/27,6
Germany,DEU,European Region,2022/9/28,8
Germany,DEU,European Region,2022/9/29,6
Germany,DEU,European Region,2022/9/30,4
Germany,DEU,European Region,2022/10/3,0
Germany,DEU,European Region,2022/10/4,6
Germany,DEU,European Region,2022/10/5,0
Germany,DEU,European Region,2022/10/6,9
Germany,DEU,European Region,2022/10/7,5
Germany,DEU,European Region,2022/10/10,0
Germany,DEU,European Region,2022/10/11,6
Germany,DEU,European Region,2022/10/12,0
Germany,DEU,European Region,2022/10/13,0
Germany,DEU,European Region,2022/10/14,0
Germany,DEU,European Region,2022/10/17,0
Germany,DEU,European Region,2022/10/19,5
Germany,DEU,European Region,2022/10/20,0
Germany,DEU,European Region,2022/10/21,0
Germany,DEU,European Region,2022/10/24,0
Germany,DEU,European Region,2022/10/25,6
Germany,DEU,European Region,2022/10/26,0
Gibraltar,GIB,European Region,2022/6/2,1
Gibraltar,GIB,European Region,2022/7/11,0
Gibraltar,GIB,European Region,2022/7/12,3
Gibraltar,GIB,European Region,2022/7/13,0
Gibraltar,GIB,European Region,2022/7/14,1
Gibraltar,GIB,European Region,2022/7/15,0
Gibraltar,GIB,European Region,2022/7/18,0
Gibraltar,GIB,European Region,2022/7/19,0
Gibraltar,GIB,European Region,2022/7/20,0
Gibraltar,GIB,European Region,2022/7/21,0
Gibraltar,GIB,European Region,2022/7/22,0
Gibraltar,GIB,European Region,2022/7/25,0
Gibraltar,GIB,European Region,2022/7/26,0
Gibraltar,GIB,European Region,2022/7/27,0
Gibraltar,GIB,European Region,2022/7/28,0
Gibraltar,GIB,European Region,2022/7/29,0
Gibraltar,GIB,European Region,2022/8/1,0
Gibraltar,GIB,European Region,2022/8/2,0
Gibraltar,GIB,European Region,2022/8/3,0
Gibraltar,GIB,European Region,2022/8/4,0
Gibraltar,GIB,European Region,2022/8/5,0
Gibraltar,GIB,European Region,2022/8/8,0
Gibraltar,GIB,European Region,2022/8/9,0
Gibraltar,GIB,European Region,2022/8/10,0
Gibraltar,GIB,European Region,2022/8/11,1
Gibraltar,GIB,European Region,2022/8/12,0
Gibraltar,GIB,European Region,2022/8/14,0
Gibraltar,GIB,European Region,2022/8/16,0
Gibraltar,GIB,European Region,2022/8/17,0
Gibraltar,GIB,European Region,2022/8/18,0
Gibraltar,GIB,European Region,2022/8/19,0
Gibraltar,GIB,European Region,2022/8/22,0
Gibraltar,GIB,European Region,2022/8/23,0
Gibraltar,GIB,European Region,2022/8/24,0
Gibraltar,GIB,European Region,2022/8/25,0
Gibraltar,GIB,European Region,2022/8/26,0
Gibraltar,GIB,European Region,2022/8/29,0
Gibraltar,GIB,European Region,2022/8/30,0
Gibraltar,GIB,European Region,2022/8/31,0
Gibraltar,GIB,European Region,2022/9/1,0
Gibraltar,GIB,European Region,2022/9/4,0
Gibraltar,GIB,European Region,2022/9/6,0
Gibraltar,GIB,European Region,2022/9/7,0
Gibraltar,GIB,European Region,2022/9/8,0
Gibraltar,GIB,European Region,2022/9/11,0
Gibraltar,GIB,European Region,2022/9/13,0
Gibraltar,GIB,European Region,2022/9/14,0
Gibraltar,GIB,European Region,2022/9/15,0
Gibraltar,GIB,European Region,2022/9/16,0
Gibraltar,GIB,European Region,2022/9/19,0
Gibraltar,GIB,European Region,2022/9/20,0
Gibraltar,GIB,European Region,2022/9/21,0
Gibraltar,GIB,European Region,2022/9/22,0
Gibraltar,GIB,European Region,2022/9/23,0
Gibraltar,GIB,European Region,2022/9/26,0
Gibraltar,GIB,European Region,2022/9/27,0
Gibraltar,GIB,European Region,2022/9/28,0
Gibraltar,GIB,European Region,2022/9/29,0
Gibraltar,GIB,European Region,2022/9/30,0
Gibraltar,GIB,European Region,2022/10/3,0
Gibraltar,GIB,European Region,2022/10/4,0
Gibraltar,GIB,European Region,2022/10/5,0
Gibraltar,GIB,European Region,2022/10/6,0
Gibraltar,GIB,European Region,2022/10/7,0
Gibraltar,GIB,European Region,2022/10/10,0
Gibraltar,GIB,European Region,2022/10/11,0
Gibraltar,GIB,European Region,2022/10/12,0
Gibraltar,GIB,European Region,2022/10/13,0
Gibraltar,GIB,European Region,2022/10/14,0
Gibraltar,GIB,European Region,2022/10/17,0
Gibraltar,GIB,European Region,2022/10/19,0
Gibraltar,GIB,European Region,2022/10/20,0
Gibraltar,GIB,European Region,2022/10/21,0
Gibraltar,GIB,European Region,2022/10/24,0
Gibraltar,GIB,European Region,2022/10/25,0
Gibraltar,GIB,European Region,2022/10/26,0
Greece,GRC,European Region,2022/6/9,0
Greece,GRC,European Region,2022/6/10,0
Greece,GRC,European Region,2022/6/13,2
Greece,GRC,European Region,2022/6/14,0
Greece,GRC,European Region,2022/6/23,1
Greece,GRC,European Region,2022/7/4,3
Greece,GRC,European Region,2022/7/6,3
Greece,GRC,European Region,2022/7/7,2
Greece,GRC,European Region,2022/7/10,1
Greece,GRC,European Region,2022/7/11,0
Greece,GRC,European Region,2022/7/12,0
Greece,GRC,European Region,2022/7/13,0
Greece,GRC,European Region,2022/7/14,1
Greece,GRC,European Region,2022/7/15,0
Greece,GRC,European Region,2022/7/18,0
Greece,GRC,European Region,2022/7/19,5
Greece,GRC,European Region,2022/7/20,0
Greece,GRC,European Region,2022/7/21,1
Greece,GRC,European Region,2022/7/22,1
Greece,GRC,European Region,2022/7/25,1
Greece,GRC,European Region,2022/7/26,8
Greece,GRC,European Region,2022/7/27,0
Greece,GRC,European Region,2022/7/28,3
Greece,GRC,European Region,2022/7/29,0
Greece,GRC,European Region,2022/8/1,0
Greece,GRC,European Region,2022/8/2,1
Greece,GRC,European Region,2022/8/3,0
Greece,GRC,European Region,2022/8/4,1
Greece,GRC,European Region,2022/8/5,5
Greece,GRC,European Region,2022/8/8,0
Greece,GRC,European Region,2022/8/9,2
Greece,GRC,European Region,2022/8/10,0
Greece,GRC,European Region,2022/8/11,0
Greece,GRC,European Region,2022/8/12,7
Greece,GRC,European Region,2022/8/14,1
Greece,GRC,European Region,2022/8/16,0
Greece,GRC,European Region,2022/8/17,0
Greece,GRC,European Region,2022/8/18,1
Greece,GRC,European Region,2022/8/19,0
Greece,GRC,European Region,2022/8/22,0
Greece,GRC,European Region,2022/8/23,2
Greece,GRC,European Region,2022/8/24,0
Greece,GRC,European Region,2022/8/25,2
Greece,GRC,European Region,2022/8/26,0
Greece,GRC,European Region,2022/8/29,0
Greece,GRC,European Region,2022/8/30,2
Greece,GRC,European Region,2022/8/31,0
Greece,GRC,European Region,2022/9/1,2
Greece,GRC,European Region,2022/9/4,0
Greece,GRC,European Region,2022/9/6,4
Greece,GRC,European Region,2022/9/7,0
Greece,GRC,European Region,2022/9/8,4
Greece,GRC,European Region,2022/9/11,0
Greece,GRC,European Region,2022/9/13,1
Greece,GRC,European Region,2022/9/14,0
Greece,GRC,European Region,2022/9/15,2
Greece,GRC,European Region,2022/9/16,0
Greece,GRC,European Region,2022/9/19,0
Greece,GRC,European Region,2022/9/20,0
Greece,GRC,European Region,2022/9/21,0
Greece,GRC,European Region,2022/9/22,3
Greece,GRC,European Region,2022/9/23,0
Greece,GRC,European Region,2022/9/26,2
Greece,GRC,European Region,2022/9/27,0
Greece,GRC,European Region,2022/9/28,6
Greece,GRC,European Region,2022/9/29,0
Greece,GRC,European Region,2022/9/30,0
Greece,GRC,European Region,2022/10/3,1
Greece,GRC,European Region,2022/10/4,1
Greece,GRC,European Region,2022/10/5,0
Greece,GRC,European Region,2022/10/6,0
Greece,GRC,European Region,2022/10/7,0
Greece,GRC,European Region,2022/10/10,0
Greece,GRC,European Region,2022/10/11,0
Greece,GRC,European Region,2022/10/12,0
Greece,GRC,European Region,2022/10/13,0
Greece,GRC,European Region,2022/10/14,0
Greece,GRC,European Region,2022/10/17,0
Greece,GRC,European Region,2022/10/19,0
Greece,GRC,European Region,2022/10/20,0
Greece,GRC,European Region,2022/10/21,0
Greece,GRC,European Region,2022/10/24,2
Greece,GRC,European Region,2022/10/25,0
Greece,GRC,European Region,2022/10/26,0
Greenland,GRL,European Region,2022/8/10,2
Greenland,GRL,European Region,2022/8/11,0
Greenland,GRL,European Region,2022/8/12,0
Greenland,GRL,European Region,2022/8/14,0
Greenland,GRL,European Region,2022/8/16,0
Greenland,GRL,European Region,2022/8/17,0
Greenland,GRL,European Region,2022/8/18,0
Greenland,GRL,European Region,2022/8/19,0
Greenland,GRL,European Region,2022/8/22,0
Greenland,GRL,European Region,2022/8/23,0
Greenland,GRL,European Region,2022/8/24,0
Greenland,GRL,European Region,2022/8/25,0
Greenland,GRL,European Region,2022/8/26,0
Greenland,GRL,European Region,2022/8/29,0
Greenland,GRL,European Region,2022/8/30,0
Greenland,GRL,European Region,2022/8/31,0
Greenland,GRL,European Region,2022/9/1,0
Greenland,GRL,European Region,2022/9/4,0
Greenland,GRL,European Region,2022/9/6,0
Greenland,GRL,European Region,2022/9/7,0
Greenland,GRL,European Region,2022/9/8,0
Greenland,GRL,European Region,2022/9/11,0
Greenland,GRL,European Region,2022/9/13,0
Greenland,GRL,European Region,2022/9/14,0
Greenland,GRL,European Region,2022/9/15,0
Greenland,GRL,European Region,2022/9/16,0
Greenland,GRL,European Region,2022/9/19,0
Greenland,GRL,European Region,2022/9/20,0
Greenland,GRL,European Region,2022/9/21,0
Greenland,GRL,European Region,2022/9/22,0
Greenland,GRL,European Region,2022/9/23,0
Greenland,GRL,European Region,2022/9/26,0
Greenland,GRL,European Region,2022/9/27,0
Greenland,GRL,European Region,2022/9/28,0
Greenland,GRL,European Region,2022/9/29,0
Greenland,GRL,European Region,2022/9/30,0
Greenland,GRL,European Region,2022/10/3,0
Greenland,GRL,European Region,2022/10/4,0
Greenland,GRL,European Region,2022/10/5,0
Greenland,GRL,European Region,2022/10/6,0
Greenland,GRL,European Region,2022/10/7,0
Greenland,GRL,European Region,2022/10/10,0
Greenland,GRL,European Region,2022/10/11,0
Greenland,GRL,European Region,2022/10/12,0
Greenland,GRL,European Region,2022/10/13,0
Greenland,GRL,European Region,2022/10/14,0
Greenland,GRL,European Region,2022/10/17,0
Greenland,GRL,European Region,2022/10/19,0
Greenland,GRL,European Region,2022/10/20,0
Greenland,GRL,European Region,2022/10/21,0
Greenland,GRL,European Region,2022/10/24,0
Greenland,GRL,European Region,2022/10/25,0
Greenland,GRL,European Region,2022/10/26,0
Hungary,HUN,European Region,2022/5/31,1
Hungary,HUN,European Region,2022/6/7,0
Hungary,HUN,European Region,2022/6/8,0
Hungary,HUN,European Region,2022/6/9,0
Hungary,HUN,European Region,2022/6/10,1
Hungary,HUN,European Region,2022/6/13,0
Hungary,HUN,European Region,2022/6/14,1
Hungary,HUN,European Region,2022/6/15,2
Hungary,HUN,European Region,2022/6/16,1
Hungary,HUN,European Region,2022/6/22,1
Hungary,HUN,European Region,2022/6/24,5
Hungary,HUN,European Region,2022/6/29,7
Hungary,HUN,European Region,2022/6/30,-1
Hungary,HUN,European Region,2022/7/5,4
Hungary,HUN,European Region,2022/7/10,2
Hungary,HUN,European Region,2022/7/11,0
Hungary,HUN,European Region,2022/7/12,4
Hungary,HUN,European Region,2022/7/13,0
Hungary,HUN,European Region,2022/7/14,0
Hungary,HUN,European Region,2022/7/15,0
Hungary,HUN,European Region,2022/7/18,2
Hungary,HUN,European Region,2022/7/19,2
Hungary,HUN,European Region,2022/7/20,0
Hungary,HUN,European Region,2022/7/21,0
Hungary,HUN,European Region,2022/7/22,1
Hungary,HUN,European Region,2022/7/25,0
Hungary,HUN,European Region,2022/7/26,4
Hungary,HUN,European Region,2022/7/27,0
Hungary,HUN,European Region,2022/7/28,0
Hungary,HUN,European Region,2022/7/29,0
Hungary,HUN,European Region,2022/8/1,2
Hungary,HUN,European Region,2022/8/2,3
Hungary,HUN,European Region,2022/8/3,0
Hungary,HUN,European Region,2022/8/4,0
Hungary,HUN,European Region,2022/8/5,0
Hungary,HUN,European Region,2022/8/8,6
Hungary,HUN,European Region,2022/8/9,3
Hungary,HUN,European Region,2022/8/10,0
Hungary,HUN,European Region,2022/8/11,0
Hungary,HUN,European Region,2022/8/12,0
Hungary,HUN,European Region,2022/8/14,6
Hungary,HUN,European Region,2022/8/16,5
Hungary,HUN,European Region,2022/8/17,0
Hungary,HUN,European Region,2022/8/18,0
Hungary,HUN,European Region,2022/8/19,0
Hungary,HUN,European Region,2022/8/22,1
Hungary,HUN,European Region,2022/8/23,1
Hungary,HUN,European Region,2022/8/24,0
Hungary,HUN,European Region,2022/8/25,0
Hungary,HUN,European Region,2022/8/26,3
Hungary,HUN,European Region,2022/8/29,0
Hungary,HUN,European Region,2022/8/30,3
Hungary,HUN,European Region,2022/8/31,0
Hungary,HUN,European Region,2022/9/1,0
Hungary,HUN,European Region,2022/9/4,0
Hungary,HUN,European Region,2022/9/6,1
Hungary,HUN,European Region,2022/9/7,0
Hungary,HUN,European Region,2022/9/8,0
Hungary,HUN,European Region,2022/9/11,0
Hungary,HUN,European Region,2022/9/13,4
Hungary,HUN,European Region,2022/9/14,0
Hungary,HUN,European Region,2022/9/15,0
Hungary,HUN,European Region,2022/9/16,0
