iso_code,continent,location,date,stringency_index
SSD,Africa,South Sudan,2022/6/17,16.42
SSD,Africa,South Sudan,2022/6/18,16.42
SSD,Africa,South Sudan,2022/6/19,16.38
SSD,Africa,South Sudan,2022/6/20,16.38
SSD,Africa,South Sudan,2022/6/21,16.38
SSD,Africa,South Sudan,2022/6/22,16.38
SSD,Africa,South Sudan,2022/6/23,16.38
SSD,Africa,South Sudan,2022/6/24,16.38
SSD,Africa,South Sudan,2022/6/25,16.38
SSD,Africa,South Sudan,2022/6/26,16.38
SSD,Africa,South Sudan,2022/6/27,16.38
SSD,Africa,South Sudan,2022/6/28,16.38
SSD,Africa,South Sudan,2022/6/29,16.38
SSD,Africa,South Sudan,2022/6/30,16.38
SSD,Africa,South Sudan,2022/7/1,16.38
SSD,Africa,South Sudan,2022/7/2,16.38
SSD,Africa,South Sudan,2022/7/3,16.38
SSD,Africa,South Sudan,2022/7/4,16.38
SSD,Africa,South Sudan,2022/7/5,16.38
SSD,Africa,South Sudan,2022/7/6,16.38
SSD,Africa,South Sudan,2022/7/7,16.38
SSD,Africa,South Sudan,2022/7/8,16.38
SSD,Africa,South Sudan,2022/7/9,16.38
SSD,Africa,South Sudan,2022/7/10,16.35
SSD,Africa,South Sudan,2022/7/11,16.35
SSD,Africa,South Sudan,2022/7/12,16.35
SSD,Africa,South Sudan,2022/7/13,16.35
SSD,Africa,South Sudan,2022/7/14,16.35
SSD,Africa,South Sudan,2022/7/15,16.35
SSD,Africa,South Sudan,2022/7/16,16.35
SSD,Africa,South Sudan,2022/7/17,16.34
SSD,Africa,South Sudan,2022/7/18,16.34
SSD,Africa,South Sudan,2022/7/19,16.34
SSD,Africa,South Sudan,2022/7/20,16.34
SSD,Africa,South Sudan,2022/7/21,16.34
SSD,Africa,South Sudan,2022/7/22,16.34
SSD,Africa,South Sudan,2022/7/23,16.34
SSD,Africa,South Sudan,2022/7/24,16.32
SSD,Africa,South Sudan,2022/7/25,16.32
SSD,Africa,South Sudan,2022/7/26,16.32
SSD,Africa,South Sudan,2022/7/27,16.32
SSD,Africa,South Sudan,2022/7/28,16.32
SSD,Africa,South Sudan,2022/7/29,16.32
SSD,Africa,South Sudan,2022/7/30,16.32
SSD,Africa,South Sudan,2022/7/31,16.32
SSD,Africa,South Sudan,2022/8/1,16.32
SSD,Africa,South Sudan,2022/8/2,16.32
SSD,Africa,South Sudan,2022/8/3,16.32
SSD,Africa,South Sudan,2022/8/4,16.32
SSD,Africa,South Sudan,2022/8/5,16.32
SSD,Africa,South Sudan,2022/8/6,16.32
SSD,Africa,South Sudan,2022/8/7,16.29
SSD,Africa,South Sudan,2022/8/8,16.29
SSD,Africa,South Sudan,2022/8/9,16.29
SSD,Africa,South Sudan,2022/8/10,16.29
SSD,Africa,South Sudan,2022/8/11,16.29
SSD,Africa,South Sudan,2022/8/12,16.29
SSD,Africa,South Sudan,2022/8/13,16.29
SSD,Africa,South Sudan,2022/8/14,16.27
SSD,Africa,South Sudan,2022/8/15,16.27
SSD,Africa,South Sudan,2022/8/16,16.27
SSD,Africa,South Sudan,2022/8/17,16.27
SSD,Africa,South Sudan,2022/8/18,16.27
SSD,Africa,South Sudan,2022/8/19,16.27
SSD,Africa,South Sudan,2022/8/20,16.27
SSD,Africa,South Sudan,2022/8/21,16.27
SSD,Africa,South Sudan,2022/8/22,16.27
SSD,Africa,South Sudan,2022/8/23,16.27
SSD,Africa,South Sudan,2022/8/24,16.27
SSD,Africa,South Sudan,2022/8/25,16.27
SSD,Africa,South Sudan,2022/8/26,16.27
SSD,Africa,South Sudan,2022/8/27,16.27
SSD,Africa,South Sudan,2022/8/28,16.25
SSD,Africa,South Sudan,2022/8/29,16.25
SSD,Africa,South Sudan,2022/8/30,16.25
SSD,Africa,South Sudan,2022/8/31,16.25
SSD,Africa,South Sudan,2022/9/1,16.25
SSD,Africa,South Sudan,2022/9/2,16.25
SSD,Africa,South Sudan,2022/9/3,16.25
SSD,Africa,South Sudan,2022/9/4,16.2
SSD,Africa,South Sudan,2022/9/5,16.2
SSD,Africa,South Sudan,2022/9/6,16.2
SSD,Africa,South Sudan,2022/9/7,16.2
SSD,Africa,South Sudan,2022/9/8,16.2
SSD,Africa,South Sudan,2022/9/9,16.2
SSD,Africa,South Sudan,2022/9/10,16.2
SSD,Africa,South Sudan,2022/9/11,16.18
SSD,Africa,South Sudan,2022/9/12,16.18
SSD,Africa,South Sudan,2022/9/13,16.18
SSD,Africa,South Sudan,2022/9/14,16.18
SSD,Africa,South Sudan,2022/9/15,16.18
SSD,Africa,South Sudan,2022/9/16,16.18
SSD,Africa,South Sudan,2022/9/17,16.18
SSD,Africa,South Sudan,2022/9/18,16.15
SSD,Africa,South Sudan,2022/9/19,16.15
SSD,Africa,South Sudan,2022/9/20,16.15
SSD,Africa,South Sudan,2022/9/21,16.15
SSD,Africa,South Sudan,2022/9/22,16.15
SSD,Africa,South Sudan,2022/9/23,16.15
SSD,Africa,South Sudan,2022/9/24,16.15
SSD,Africa,South Sudan,2022/9/25,16.15
SSD,Africa,South Sudan,2022/9/26,16.15
SSD,Africa,South Sudan,2022/9/27,16.15
SSD,Africa,South Sudan,2022/9/28,16.15
SSD,Africa,South Sudan,2022/9/29,16.15
SSD,Africa,South Sudan,2022/9/30,16.15
SSD,Africa,South Sudan,2022/10/1,16.15
SSD,Africa,South Sudan,2022/10/2,16.15
SSD,Africa,South Sudan,2022/10/3,16.15
SSD,Africa,South Sudan,2022/10/4,16.15
SSD,Africa,South Sudan,2022/10/5,16.15
SSD,Africa,South Sudan,2022/10/6,16.15
SSD,Africa,South Sudan,2022/10/7,16.15
SSD,Africa,South Sudan,2022/10/8,16.15
SSD,Africa,South Sudan,2022/10/9,16.15
SSD,Africa,South Sudan,2022/10/10,16.15
SSD,Africa,South Sudan,2022/10/11,16.15
SSD,Africa,South Sudan,2022/10/12,16.15
SSD,Africa,South Sudan,2022/10/13,16.15
SSD,Africa,South Sudan,2022/10/14,16.15
SSD,Africa,South Sudan,2022/10/15,16.15
SSD,Africa,South Sudan,2022/10/16,16.15
SSD,Africa,South Sudan,2022/10/17,16.15
SSD,Africa,South Sudan,2022/10/18,16.15
SSD,Africa,South Sudan,2022/10/19,16.15
SSD,Africa,South Sudan,2022/10/20,16.15
SSD,Africa,South Sudan,2022/10/21,16.15
SSD,Africa,South Sudan,2022/10/22,16.15
SSD,Africa,South Sudan,2022/10/23,16.15
SSD,Africa,South Sudan,2022/10/24,16.15
SSD,Africa,South Sudan,2022/10/25,16.15
SSD,Africa,South Sudan,2022/10/26,16.15
ESP,Europe,Spain,2022/5/7,27.59
ESP,Europe,Spain,2022/5/8,27.59
ESP,Europe,Spain,2022/5/9,27.59
ESP,Europe,Spain,2022/5/10,27.59
ESP,Europe,Spain,2022/5/11,27.59
ESP,Europe,Spain,2022/5/12,27.59
ESP,Europe,Spain,2022/5/13,27.59
ESP,Europe,Spain,2022/5/14,27.59
ESP,Europe,Spain,2022/5/15,27.59
ESP,Europe,Spain,2022/5/16,27.59
ESP,Europe,Spain,2022/5/17,27.59
ESP,Europe,Spain,2022/5/18,27.58
ESP,Europe,Spain,2022/5/19,27.58
ESP,Europe,Spain,2022/5/20,27.58
ESP,Europe,Spain,2022/5/21,27.58
ESP,Europe,Spain,2022/5/22,27.58
ESP,Europe,Spain,2022/5/23,27.58
ESP,Europe,Spain,2022/5/24,27.58
ESP,Europe,Spain,2022/5/25,27.58
ESP,Europe,Spain,2022/5/26,27.58
ESP,Europe,Spain,2022/5/27,27.58
ESP,Europe,Spain,2022/5/28,27.58
ESP,Europe,Spain,2022/5/29,27.58
ESP,Europe,Spain,2022/5/30,27.58
ESP,Europe,Spain,2022/5/31,27.58
ESP,Europe,Spain,2022/6/1,27.58
ESP,Europe,Spain,2022/6/2,27.58
ESP,Europe,Spain,2022/6/3,27.58
ESP,Europe,Spain,2022/6/4,27.58
ESP,Europe,Spain,2022/6/5,27.58
ESP,Europe,Spain,2022/6/6,27.58
ESP,Europe,Spain,2022/6/7,27.58
ESP,Europe,Spain,2022/6/8,27.58
ESP,Europe,Spain,2022/6/9,27.58
ESP,Europe,Spain,2022/6/10,27.58
ESP,Europe,Spain,2022/6/11,27.58
ESP,Europe,Spain,2022/6/12,27.58
ESP,Europe,Spain,2022/6/13,27.58
ESP,Europe,Spain,2022/6/14,27.58
ESP,Europe,Spain,2022/6/15,27.58
ESP,Europe,Spain,2022/6/16,27.58
ESP,Europe,Spain,2022/6/17,27.58
ESP,Europe,Spain,2022/6/18,27.58
ESP,Europe,Spain,2022/6/19,27.58
ESP,Europe,Spain,2022/6/20,27.58
ESP,Europe,Spain,2022/6/21,27.58
ESP,Europe,Spain,2022/6/22,27.58
ESP,Europe,Spain,2022/6/23,27.58
ESP,Europe,Spain,2022/6/24,27.58
ESP,Europe,Spain,2022/6/25,27.58
ESP,Europe,Spain,2022/6/26,27.58
ESP,Europe,Spain,2022/6/27,27.58
ESP,Europe,Spain,2022/6/28,27.58
ESP,Europe,Spain,2022/6/29,27.58
ESP,Europe,Spain,2022/6/30,27.58
ESP,Europe,Spain,2022/7/1,27.58
ESP,Europe,Spain,2022/7/2,27.58
ESP,Europe,Spain,2022/7/3,27.58
ESP,Europe,Spain,2022/7/4,27.58
ESP,Europe,Spain,2022/7/5,27.58
ESP,Europe,Spain,2022/7/6,27.58
ESP,Europe,Spain,2022/7/7,27.58
ESP,Europe,Spain,2022/7/8,27.58
ESP,Europe,Spain,2022/7/9,27.58
ESP,Europe,Spain,2022/7/10,27.58
ESP,Europe,Spain,2022/7/11,27.58
ESP,Europe,Spain,2022/7/12,27.58
ESP,Europe,Spain,2022/7/13,23.61
ESP,Europe,Spain,2022/7/14,23.61
ESP,Europe,Spain,2022/7/15,23.61
ESP,Europe,Spain,2022/7/16,23.61
ESP,Europe,Spain,2022/7/17,23.61
ESP,Europe,Spain,2022/7/18,23.61
ESP,Europe,Spain,2022/7/19,23.61
ESP,Europe,Spain,2022/7/20,23.61
ESP,Europe,Spain,2022/7/21,23.61
ESP,Europe,Spain,2022/7/22,23.61
ESP,Europe,Spain,2022/7/23,23.61
ESP,Europe,Spain,2022/7/24,23.61
ESP,Europe,Spain,2022/7/25,23.61
ESP,Europe,Spain,2022/7/26,23.61
ESP,Europe,Spain,2022/7/27,23.61
ESP,Europe,Spain,2022/7/28,23.61
ESP,Europe,Spain,2022/7/29,23.61
ESP,Europe,Spain,2022/7/30,23.61
ESP,Europe,Spain,2022/7/31,23.61
ESP,Europe,Spain,2022/8/1,23.61
ESP,Europe,Spain,2022/8/2,23.61
ESP,Europe,Spain,2022/8/3,23.61
ESP,Europe,Spain,2022/8/4,23.61
ESP,Europe,Spain,2022/8/5,23.61
ESP,Europe,Spain,2022/8/6,23.61
ESP,Europe,Spain,2022/8/7,23.61
ESP,Europe,Spain,2022/8/8,23.61
ESP,Europe,Spain,2022/8/9,23.61
ESP,Europe,Spain,2022/8/10,23.61
ESP,Europe,Spain,2022/8/11,23.61
ESP,Europe,Spain,2022/8/12,23.61
ESP,Europe,Spain,2022/8/13,23.61
ESP,Europe,Spain,2022/8/14,23.61
ESP,Europe,Spain,2022/8/15,23.61
ESP,Europe,Spain,2022/8/16,23.61
ESP,Europe,Spain,2022/8/17,23.61
ESP,Europe,Spain,2022/8/18,23.61
ESP,Europe,Spain,2022/8/19,23.61
ESP,Europe,Spain,2022/8/20,23.61
ESP,Europe,Spain,2022/8/21,23.61
ESP,Europe,Spain,2022/8/22,23.61
ESP,Europe,Spain,2022/8/23,13.89
ESP,Europe,Spain,2022/8/24,13.89
ESP,Europe,Spain,2022/8/25,13.89
ESP,Europe,Spain,2022/8/26,13.89
ESP,Europe,Spain,2022/8/27,13.89
ESP,Europe,Spain,2022/8/28,13.89
ESP,Europe,Spain,2022/8/29,13.89
ESP,Europe,Spain,2022/8/30,13.89
ESP,Europe,Spain,2022/8/31,13.89
ESP,Europe,Spain,2022/9/1,13.89
ESP,Europe,Spain,2022/9/2,13.89
ESP,Europe,Spain,2022/9/3,13.89
ESP,Europe,Spain,2022/9/4,13.89
ESP,Europe,Spain,2022/9/5,13.89
ESP,Europe,Spain,2022/9/6,13.89
ESP,Europe,Spain,2022/9/7,13.89
ESP,Europe,Spain,2022/9/8,13.89
ESP,Europe,Spain,2022/9/9,13.89
ESP,Europe,Spain,2022/9/10,13.89
ESP,Europe,Spain,2022/9/11,13.89
ESP,Europe,Spain,2022/9/12,13.89
ESP,Europe,Spain,2022/9/13,13.89
ESP,Europe,Spain,2022/9/14,13.89
ESP,Europe,Spain,2022/9/15,13.89
ESP,Europe,Spain,2022/9/16,13.89
ESP,Europe,Spain,2022/9/17,13.89
ESP,Europe,Spain,2022/9/18,13.89
ESP,Europe,Spain,2022/9/19,13.89
ESP,Europe,Spain,2022/9/20,13.89
ESP,Europe,Spain,2022/9/21,13.89
ESP,Europe,Spain,2022/9/22,13.89
ESP,Europe,Spain,2022/9/23,13.89
ESP,Europe,Spain,2022/9/24,13.89
ESP,Europe,Spain,2022/9/25,13.89
ESP,Europe,Spain,2022/9/26,13.89
ESP,Europe,Spain,2022/9/27,13.89
ESP,Europe,Spain,2022/9/28,13.89
ESP,Europe,Spain,2022/9/29,13.89
ESP,Europe,Spain,2022/9/30,13.89
ESP,Europe,Spain,2022/10/1,13.89
ESP,Europe,Spain,2022/10/2,13.89
ESP,Europe,Spain,2022/10/3,13.89
ESP,Europe,Spain,2022/10/4,13.89
ESP,Europe,Spain,2022/10/5,13.89
ESP,Europe,Spain,2022/10/6,13.89
ESP,Europe,Spain,2022/10/7,13.89
ESP,Europe,Spain,2022/10/8,13.89
ESP,Europe,Spain,2022/10/9,13.89
ESP,Europe,Spain,2022/10/10,13.89
ESP,Europe,Spain,2022/10/11,13.89
ESP,Europe,Spain,2022/10/12,13.89
ESP,Europe,Spain,2022/10/13,13.89
ESP,Europe,Spain,2022/10/14,13.89
ESP,Europe,Spain,2022/10/15,13.89
ESP,Europe,Spain,2022/10/16,13.89
ESP,Europe,Spain,2022/10/17,13.89
ESP,Europe,Spain,2022/10/18,13.89
ESP,Europe,Spain,2022/10/19,13.89
ESP,Europe,Spain,2022/10/20,13.89
ESP,Europe,Spain,2022/10/21,13.89
ESP,Europe,Spain,2022/10/22,13.89
ESP,Europe,Spain,2022/10/23,13.89
ESP,Europe,Spain,2022/10/24,13.89
ESP,Europe,Spain,2022/10/25,13.89
ESP,Europe,Spain,2022/10/26,13.89
LKA,Asia,Sri Lanka,2022/5/7,32.41
LKA,Asia,Sri Lanka,2022/5/8,32.41
LKA,Asia,Sri Lanka,2022/5/9,32.41
LKA,Asia,Sri Lanka,2022/5/10,26.86
LKA,Asia,Sri Lanka,2022/5/11,26.86
LKA,Asia,Sri Lanka,2022/5/12,26.86
LKA,Asia,Sri Lanka,2022/5/13,26.86
LKA,Asia,Sri Lanka,2022/5/14,26.86
LKA,Asia,Sri Lanka,2022/5/15,26.86
LKA,Asia,Sri Lanka,2022/5/16,26.86
LKA,Asia,Sri Lanka,2022/5/17,26.86
LKA,Asia,Sri Lanka,2022/5/18,26.86
LKA,Asia,Sri Lanka,2022/5/19,26.86
LKA,Asia,Sri Lanka,2022/5/20,26.86
LKA,Asia,Sri Lanka,2022/5/21,26.86
LKA,Asia,Sri Lanka,2022/5/22,26.86
LKA,Asia,Sri Lanka,2022/5/23,26.86
LKA,Asia,Sri Lanka,2022/5/24,26.86
LKA,Asia,Sri Lanka,2022/5/25,26.86
LKA,Asia,Sri Lanka,2022/5/26,26.86
LKA,Asia,Sri Lanka,2022/5/27,26.86
LKA,Asia,Sri Lanka,2022/5/28,26.86
LKA,Asia,Sri Lanka,2022/5/29,26.86
LKA,Asia,Sri Lanka,2022/5/30,26.86
LKA,Asia,Sri Lanka,2022/5/31,26.85
LKA,Asia,Sri Lanka,2022/6/1,26.85
LKA,Asia,Sri Lanka,2022/6/2,26.85
LKA,Asia,Sri Lanka,2022/6/3,26.85
LKA,Asia,Sri Lanka,2022/6/4,26.85
LKA,Asia,Sri Lanka,2022/6/5,26.85
LKA,Asia,Sri Lanka,2022/6/6,26.85
LKA,Asia,Sri Lanka,2022/6/7,26.85
LKA,Asia,Sri Lanka,2022/6/8,26.85
LKA,Asia,Sri Lanka,2022/6/9,26.85
LKA,Asia,Sri Lanka,2022/6/10,26.85
LKA,Asia,Sri Lanka,2022/6/11,26.85
LKA,Asia,Sri Lanka,2022/6/12,26.85
LKA,Asia,Sri Lanka,2022/6/13,26.85
LKA,Asia,Sri Lanka,2022/6/14,26.85
LKA,Asia,Sri Lanka,2022/6/15,26.85
LKA,Asia,Sri Lanka,2022/6/16,26.85
LKA,Asia,Sri Lanka,2022/6/17,26.85
LKA,Asia,Sri Lanka,2022/6/18,26.85
LKA,Asia,Sri Lanka,2022/6/19,26.85
LKA,Asia,Sri Lanka,2022/6/20,26.85
LKA,Asia,Sri Lanka,2022/6/21,26.85
LKA,Asia,Sri Lanka,2022/6/22,26.85
LKA,Asia,Sri Lanka,2022/6/23,26.85
LKA,Asia,Sri Lanka,2022/6/24,26.85
LKA,Asia,Sri Lanka,2022/6/25,26.85
LKA,Asia,Sri Lanka,2022/6/26,26.85
LKA,Asia,Sri Lanka,2022/6/27,26.85
LKA,Asia,Sri Lanka,2022/6/28,27.77
LKA,Asia,Sri Lanka,2022/6/29,27.77
LKA,Asia,Sri Lanka,2022/6/30,27.77
LKA,Asia,Sri Lanka,2022/7/1,27.77
LKA,Asia,Sri Lanka,2022/7/2,27.77
LKA,Asia,Sri Lanka,2022/7/3,27.77
LKA,Asia,Sri Lanka,2022/7/4,27.77
LKA,Asia,Sri Lanka,2022/7/5,27.77
LKA,Asia,Sri Lanka,2022/7/6,27.77
LKA,Asia,Sri Lanka,2022/7/7,27.77
LKA,Asia,Sri Lanka,2022/7/8,27.77
LKA,Asia,Sri Lanka,2022/7/9,27.77
LKA,Asia,Sri Lanka,2022/7/10,27.77
LKA,Asia,Sri Lanka,2022/7/11,27.77
LKA,Asia,Sri Lanka,2022/7/12,27.77
LKA,Asia,Sri Lanka,2022/7/13,27.77
LKA,Asia,Sri Lanka,2022/7/14,27.77
LKA,Asia,Sri Lanka,2022/7/15,27.77
LKA,Asia,Sri Lanka,2022/7/16,27.77
LKA,Asia,Sri Lanka,2022/7/17,27.77
LKA,Asia,Sri Lanka,2022/7/18,27.77
LKA,Asia,Sri Lanka,2022/7/19,27.77
LKA,Asia,Sri Lanka,2022/7/20,27.77
LKA,Asia,Sri Lanka,2022/7/21,27.77
LKA,Asia,Sri Lanka,2022/7/22,27.77
LKA,Asia,Sri Lanka,2022/7/23,27.77
LKA,Asia,Sri Lanka,2022/7/24,27.77
LKA,Asia,Sri Lanka,2022/7/25,27.77
LKA,Asia,Sri Lanka,2022/7/26,30.55
LKA,Asia,Sri Lanka,2022/7/27,30.55
LKA,Asia,Sri Lanka,2022/7/28,30.55
LKA,Asia,Sri Lanka,2022/7/29,30.55
LKA,Asia,Sri Lanka,2022/7/30,30.55
LKA,Asia,Sri Lanka,2022/7/31,30.55
LKA,Asia,Sri Lanka,2022/8/1,30.55
LKA,Asia,Sri Lanka,2022/8/2,30.55
LKA,Asia,Sri Lanka,2022/8/3,30.55
LKA,Asia,Sri Lanka,2022/8/4,30.55
LKA,Asia,Sri Lanka,2022/8/5,30.55
LKA,Asia,Sri Lanka,2022/8/6,30.55
LKA,Asia,Sri Lanka,2022/8/7,30.55
LKA,Asia,Sri Lanka,2022/8/8,30.55
LKA,Asia,Sri Lanka,2022/8/9,30.55
LKA,Asia,Sri Lanka,2022/8/10,30.55
LKA,Asia,Sri Lanka,2022/8/11,30.55
LKA,Asia,Sri Lanka,2022/8/12,30.55
LKA,Asia,Sri Lanka,2022/8/13,30.55
LKA,Asia,Sri Lanka,2022/8/14,30.55
LKA,Asia,Sri Lanka,2022/8/15,30.55
LKA,Asia,Sri Lanka,2022/8/16,30.55
LKA,Asia,Sri Lanka,2022/8/17,30.55
LKA,Asia,Sri Lanka,2022/8/18,30.55
LKA,Asia,Sri Lanka,2022/8/19,30.55
LKA,Asia,Sri Lanka,2022/8/20,30.55
LKA,Asia,Sri Lanka,2022/8/21,30.55
LKA,Asia,Sri Lanka,2022/8/22,30.55
LKA,Asia,Sri Lanka,2022/8/23,30.55
LKA,Asia,Sri Lanka,2022/8/24,30.55
LKA,Asia,Sri Lanka,2022/8/25,30.55
LKA,Asia,Sri Lanka,2022/8/26,30.55
LKA,Asia,Sri Lanka,2022/8/27,30.55
LKA,Asia,Sri Lanka,2022/8/28,30.55
LKA,Asia,Sri Lanka,2022/8/29,30.55
LKA,Asia,Sri Lanka,2022/8/30,30.55
LKA,Asia,Sri Lanka,2022/8/31,30.55
LKA,Asia,Sri Lanka,2022/9/1,30.55
LKA,Asia,Sri Lanka,2022/9/2,30.55
LKA,Asia,Sri Lanka,2022/9/3,30.55
LKA,Asia,Sri Lanka,2022/9/4,30.55
LKA,Asia,Sri Lanka,2022/9/5,30.55
LKA,Asia,Sri Lanka,2022/9/6,30.55
LKA,Asia,Sri Lanka,2022/9/7,30.55
LKA,Asia,Sri Lanka,2022/9/8,30.55
LKA,Asia,Sri Lanka,2022/9/9,30.55
LKA,Asia,Sri Lanka,2022/9/10,30.55
LKA,Asia,Sri Lanka,2022/9/11,30.54
LKA,Asia,Sri Lanka,2022/9/12,30.54
LKA,Asia,Sri Lanka,2022/9/13,30.54
LKA,Asia,Sri Lanka,2022/9/14,30.54
LKA,Asia,Sri Lanka,2022/9/15,30.54
LKA,Asia,Sri Lanka,2022/9/16,30.54
LKA,Asia,Sri Lanka,2022/9/17,30.54
LKA,Asia,Sri Lanka,2022/9/18,30.54
LKA,Asia,Sri Lanka,2022/9/19,30.54
LKA,Asia,Sri Lanka,2022/9/20,30.54
LKA,Asia,Sri Lanka,2022/9/21,30.54
LKA,Asia,Sri Lanka,2022/9/22,30.54
LKA,Asia,Sri Lanka,2022/9/23,30.54
LKA,Asia,Sri Lanka,2022/9/24,30.54
LKA,Asia,Sri Lanka,2022/9/25,30.53
LKA,Asia,Sri Lanka,2022/9/26,25.93
LKA,Asia,Sri Lanka,2022/9/27,25.93
LKA,Asia,Sri Lanka,2022/9/28,25.93
LKA,Asia,Sri Lanka,2022/9/29,25.93
LKA,Asia,Sri Lanka,2022/9/30,25.93
LKA,Asia,Sri Lanka,2022/10/1,25.93
LKA,Asia,Sri Lanka,2022/10/2,25.93
LKA,Asia,Sri Lanka,2022/10/3,25.93
LKA,Asia,Sri Lanka,2022/10/4,25.93
LKA,Asia,Sri Lanka,2022/10/5,25.93
LKA,Asia,Sri Lanka,2022/10/6,25.93
LKA,Asia,Sri Lanka,2022/10/7,25.93
LKA,Asia,Sri Lanka,2022/10/8,25.93
LKA,Asia,Sri Lanka,2022/10/9,25.93
LKA,Asia,Sri Lanka,2022/10/10,25.93
LKA,Asia,Sri Lanka,2022/10/11,25.93
LKA,Asia,Sri Lanka,2022/10/12,25.93
LKA,Asia,Sri Lanka,2022/10/13,25.93
LKA,Asia,Sri Lanka,2022/10/14,25.93
LKA,Asia,Sri Lanka,2022/10/15,25.93
LKA,Asia,Sri Lanka,2022/10/16,25.93
LKA,Asia,Sri Lanka,2022/10/17,25.93
LKA,Asia,Sri Lanka,2022/10/18,25.93
LKA,Asia,Sri Lanka,2022/10/19,25.93
LKA,Asia,Sri Lanka,2022/10/20,25.93
LKA,Asia,Sri Lanka,2022/10/21,25.93
LKA,Asia,Sri Lanka,2022/10/22,25.93
LKA,Asia,Sri Lanka,2022/10/23,25.93
LKA,Asia,Sri Lanka,2022/10/24,25.93
LKA,Asia,Sri Lanka,2022/10/25,25.93
LKA,Asia,Sri Lanka,2022/10/26,25.93
SDN,Africa,Sudan,2022/5/7,13.89
SDN,Africa,Sudan,2022/5/8,13.89
SDN,Africa,Sudan,2022/5/9,13.89
SDN,Africa,Sudan,2022/5/10,13.89
SDN,Africa,Sudan,2022/5/11,13.89
SDN,Africa,Sudan,2022/5/12,13.89
SDN,Africa,Sudan,2022/5/13,13.89
SDN,Africa,Sudan,2022/5/14,13.89
SDN,Africa,Sudan,2022/5/15,13.89
SDN,Africa,Sudan,2022/5/16,13.89
SDN,Africa,Sudan,2022/5/17,13.89
SDN,Africa,Sudan,2022/5/18,13.89
SDN,Africa,Sudan,2022/5/19,13.89
SDN,Africa,Sudan,2022/5/20,13.89
SDN,Africa,Sudan,2022/5/21,13.89
SDN,Africa,Sudan,2022/5/22,13.89
SDN,Africa,Sudan,2022/5/23,13.89
SDN,Africa,Sudan,2022/5/24,13.89
SDN,Africa,Sudan,2022/5/25,13.89
SDN,Africa,Sudan,2022/5/26,13.89
SDN,Africa,Sudan,2022/5/27,13.89
SDN,Africa,Sudan,2022/5/28,13.89
SDN,Africa,Sudan,2022/5/29,13.89
SDN,Africa,Sudan,2022/5/30,13.89
SDN,Africa,Sudan,2022/5/31,13.89
SDN,Africa,Sudan,2022/6/1,13.89
SDN,Africa,Sudan,2022/6/2,13.89
SDN,Africa,Sudan,2022/6/3,13.89
SDN,Africa,Sudan,2022/6/4,13.89
SDN,Africa,Sudan,2022/6/5,13.89
SDN,Africa,Sudan,2022/6/6,13.89
SDN,Africa,Sudan,2022/6/7,13.89
SDN,Africa,Sudan,2022/6/8,13.89
SDN,Africa,Sudan,2022/6/9,13.89
SDN,Africa,Sudan,2022/6/10,13.89
SDN,Africa,Sudan,2022/6/11,13.89
SDN,Africa,Sudan,2022/6/12,13.89
SDN,Africa,Sudan,2022/6/13,13.89
SDN,Africa,Sudan,2022/6/14,13.89
SDN,Africa,Sudan,2022/6/15,13.89
SDN,Africa,Sudan,2022/6/16,13.89
SDN,Africa,Sudan,2022/6/17,13.89
SDN,Africa,Sudan,2022/6/18,13.89
SDN,Africa,Sudan,2022/6/19,13.89
SDN,Africa,Sudan,2022/6/20,13.89
SDN,Africa,Sudan,2022/6/21,13.89
SDN,Africa,Sudan,2022/6/22,13.89
SDN,Africa,Sudan,2022/6/23,13.89
SDN,Africa,Sudan,2022/6/24,13.89
SDN,Africa,Sudan,2022/6/25,13.89
SDN,Africa,Sudan,2022/6/26,13.89
SDN,Africa,Sudan,2022/6/27,13.89
SDN,Africa,Sudan,2022/6/28,13.89
SDN,Africa,Sudan,2022/6/29,13.89
SDN,Africa,Sudan,2022/6/30,13.89
SDN,Africa,Sudan,2022/7/1,13.89
SDN,Africa,Sudan,2022/7/2,13.89
SDN,Africa,Sudan,2022/7/3,13.89
SDN,Africa,Sudan,2022/7/4,13.89
SDN,Africa,Sudan,2022/7/5,13.89
SDN,Africa,Sudan,2022/7/6,13.89
SDN,Africa,Sudan,2022/7/7,13.89
SDN,Africa,Sudan,2022/7/8,13.89
SDN,Africa,Sudan,2022/7/9,13.89
SDN,Africa,Sudan,2022/7/10,13.89
SDN,Africa,Sudan,2022/7/11,13.89
SDN,Africa,Sudan,2022/7/12,13.89
SDN,Africa,Sudan,2022/7/13,13.89
SDN,Africa,Sudan,2022/7/14,13.89
SDN,Africa,Sudan,2022/7/15,13.89
SDN,Africa,Sudan,2022/7/16,13.89
SDN,Africa,Sudan,2022/7/17,13.89
SDN,Africa,Sudan,2022/7/18,13.89
SDN,Africa,Sudan,2022/7/19,13.89
SDN,Africa,Sudan,2022/7/20,13.89
SDN,Africa,Sudan,2022/7/21,13.89
SDN,Africa,Sudan,2022/7/22,13.89
SDN,Africa,Sudan,2022/7/23,13.89
SDN,Africa,Sudan,2022/7/24,13.89
SDN,Africa,Sudan,2022/7/25,13.89
SDN,Africa,Sudan,2022/7/26,13.89
SDN,Africa,Sudan,2022/7/27,13.89
SDN,Africa,Sudan,2022/7/28,13.89
SDN,Africa,Sudan,2022/7/29,13.89
